session_id,user_id,assessment_type_id,started_at,completed_at,session_status,difficulty_level,device_type,consent_id
SES00000255,USR000045,AT001,2025-12-09T08:02:00,,abandoned,3,desktop,CON00000153
SES00000256,USR000045,AT002,2025-12-19T11:22:00,2025-12-19T11:23:07,completed,2,mobile,CON00000153
SES00000257,USR000045,AT005,2026-02-08T10:30:00,2026-02-08T10:30:32,completed,1,mobile,CON00000153
SES00000258,USR000045,AT003,2026-02-21T16:34:00,2026-02-21T16:34:34,completed,2,mobile,CON00000153
SES00000259,USR000045,AT002,2026-04-30T17:07:00,2026-04-30T17:07:59,completed,1,desktop,CON00000153
SES00000260,USR000045,AT001,2026-07-23T10:16:00,2026-07-23T10:16:58,completed,1,mobile,CON00000153
SES00000261,USR000045,AT003,2026-08-02T14:02:00,2026-08-02T14:02:48,completed,2,mobile,CON00000153
SES00000262,USR000045,AT004,2026-08-08T10:54:00,2026-08-08T10:54:44,completed,3,mobile,CON00000153
SES00000263,USR000046,AT001,2025-10-25T01:01:00,2025-10-25T01:01:58,completed,3,mobile,CON00000157
SES00000264,USR000046,AT004,2025-10-31T01:34:00,2025-10-31T01:35:29,completed,4,desktop,CON00000157
SES00000265,USR000046,AT004,2026-01-31T22:55:00,2026-01-31T22:55:48,completed,2,mobile,CON00000157
SES00000266,USR000046,AT005,2026-03-18T02:57:00,2026-03-18T02:57:35,completed,1,mobile,CON00000157
SES00000267,USR000046,AT001,2026-03-21T18:03:00,2026-03-21T18:03:48,completed,3,mobile,CON00000157
SES00000268,USR000046,AT001,2026-06-02T04:22:00,2026-06-02T04:22:41,completed,4,mobile,CON00000157
SES00000269,USR000046,AT004,2026-06-04T03:33:00,2026-06-04T03:33:41,completed,1,mobile,CON00000157
SES00000270,USR000046,AT005,2026-06-13T02:18:00,2026-06-13T02:19:00,completed,4,mobile,CON00000157
SES00000271,USR000046,AT002,2026-08-07T18:13:00,2026-08-07T18:13:50,completed,3,desktop,CON00000157
SES00000272,USR000047,AT004,2026-05-31T20:56:00,2026-05-31T20:57:06,completed,1,mobile,CON00000160
SES00000273,USR000047,AT002,2026-07-16T21:39:00,2026-07-16T21:40:00,completed,3,desktop,CON00000160
SES00000274,USR000047,AT001,2026-07-25T16:53:00,2026-07-25T16:54:21,completed,3,mobile,CON00000160
SES00000275,USR000047,AT004,2026-07-28T20:41:00,2026-07-28T20:41:52,completed,2,mobile,CON00000160
SES00000276,USR000047,AT004,2026-08-11T00:45:00,2026-08-11T00:46:22,completed,2,desktop,CON00000160
SES00000277,USR000047,AT004,2026-08-27T01:31:00,2026-08-27T01:31:59,completed,3,mobile,CON00000160
SES00000278,USR000049,AT002,2026-04-21T02:40:00,,abandoned,3,mobile,CON00000165
SES00000279,USR000049,AT003,2026-05-05T09:51:00,2026-05-05T09:51:54,completed,4,tablet,CON00000165
SES00000280,USR000049,AT001,2026-05-08T23:46:00,,abandoned,2,mobile,CON00000165
SES00000281,USR000049,AT004,2026-05-13T02:40:00,2026-05-13T02:40:37,completed,3,mobile,CON00000165
SES00000282,USR000049,AT005,2026-06-22T06:51:00,2026-06-22T06:52:07,completed,4,mobile,CON00000165
SES00000283,USR000049,AT004,2026-09-04T23:57:00,2026-09-04T23:57:48,completed,2,mobile,CON00000165
SES00000284,USR000050,AT001,2025-12-10T00:14:00,2025-12-10T00:15:12,completed,3,desktop,CON00000170
SES00000285,USR000050,AT004,2026-03-26T03:08:00,2026-03-26T03:09:00,completed,3,desktop,CON00000170
SES00000286,USR000050,AT005,2026-04-14T03:54:00,2026-04-14T03:55:01,completed,4,desktop,CON00000170
SES00000287,USR000050,AT003,2026-05-16T23:11:00,2026-05-16T23:12:06,completed,4,desktop,CON00000170
SES00000288,USR000050,AT005,2026-05-31T23:36:00,2026-05-31T23:37:29,completed,3,mobile,CON00000170
SES00000289,USR000050,AT001,2026-09-09T06:52:00,2026-09-09T06:52:36,completed,4,mobile,CON00000170
SES00000290,USR000051,AT001,2025-12-14T05:36:00,2025-12-14T05:36:51,completed,1,tablet,CON00000173
SES00000291,USR000051,AT003,2026-02-14T23:50:00,2026-02-14T23:50:56,completed,1,mobile,CON00000173
SES00000292,USR000051,AT001,2026-06-15T03:26:00,2026-06-15T03:26:50,completed,2,mobile,CON00000173
SES00000293,USR000051,AT001,2026-08-11T23:29:00,2026-08-11T23:29:54,completed,2,mobile,CON00000173
SES00000294,USR000052,AT004,2025-11-20T19:25:00,2025-11-20T19:25:37,completed,4,mobile,CON00000176
SES00000295,USR000052,AT004,2026-02-24T10:22:00,2026-02-24T10:22:39,completed,3,mobile,CON00000176
SES00000296,USR000052,AT004,2026-05-19T13:56:00,2026-05-19T13:57:25,completed,2,desktop,CON00000176
SES00000297,USR000052,AT003,2026-06-12T10:11:00,2026-06-12T10:11:45,completed,2,tablet,CON00000176
SES00000298,USR000052,AT002,2026-08-25T18:26:00,2026-08-25T18:26:40,completed,4,mobile,CON00000176
SES00000299,USR000054,AT003,2026-01-24T18:12:00,,abandoned,1,mobile,CON00000181
SES00000300,USR000054,AT004,2026-04-05T17:14:00,2026-04-05T17:15:14,completed,2,desktop,CON00000181
SES00000301,USR000054,AT004,2026-07-13T00:32:00,2026-07-13T00:32:52,completed,1,tablet,CON00000181
SES00000302,USR000054,AT002,2026-08-23T01:28:00,2026-08-23T01:29:00,completed,3,mobile,CON00000181
SES00000303,USR000055,AT003,2025-11-30T11:17:00,,interrupted,4,mobile,CON00000184
SES00000304,USR000055,AT002,2025-12-10T12:36:00,2025-12-10T12:36:38,completed,4,mobile,CON00000184
SES00000305,USR000055,AT001,2026-01-20T18:05:00,2026-01-20T18:05:57,completed,3,mobile,CON00000184
SES00000306,USR000055,AT002,2026-02-17T10:32:00,2026-02-17T10:32:54,completed,2,mobile,CON00000184
SES00000307,USR000055,AT003,2026-03-30T16:41:00,2026-03-30T16:41:56,completed,2,mobile,CON00000184
SES00000308,USR000055,AT001,2026-05-10T11:21:00,2026-05-10T11:22:04,completed,2,mobile,CON00000184
SES00000309,USR000055,AT001,2026-07-05T14:19:00,2026-07-05T14:20:26,completed,2,desktop,CON00000184
SES00000310,USR000056,AT004,2026-03-27T04:45:00,2026-03-27T04:45:54,completed,4,mobile,CON00000188
SES00000311,USR000056,AT001,2026-04-03T15:34:00,2026-04-03T15:35:00,completed,3,mobile,CON00000188
SES00000312,USR000056,AT004,2026-04-15T04:35:00,2026-04-15T04:36:09,completed,3,desktop,CON00000188
SES00000313,USR000056,AT001,2026-05-07T15:27:00,2026-05-07T15:27:56,completed,1,mobile,CON00000188
SES00000314,USR000056,AT002,2026-06-28T12:44:00,2026-06-28T12:44:37,completed,2,mobile,CON00000188
SES00000315,USR000056,AT005,2026-07-09T15:26:00,2026-07-09T15:27:33,completed,1,mobile,CON00000188
SES00000316,USR000056,AT004,2026-07-14T13:41:00,,abandoned,2,mobile,CON00000188
SES00000317,USR000057,AT004,2026-02-24T07:05:00,2026-02-24T07:05:47,completed,4,mobile,CON00000191
SES00000318,USR000057,AT005,2026-04-05T06:51:00,2026-04-05T06:52:01,completed,3,desktop,CON00000191
SES00000319,USR000057,AT005,2026-07-03T11:55:00,2026-07-03T11:55:47,completed,3,mobile,CON00000191
SES00000320,USR000057,AT002,2026-09-11T03:17:00,2026-09-11T03:18:04,completed,2,mobile,CON00000191
SES00000321,USR000059,AT001,2026-02-13T00:23:00,2026-02-13T00:24:07,completed,2,desktop,CON00000197
SES00000322,USR000059,AT005,2026-03-15T18:33:00,2026-03-15T18:33:30,completed,4,tablet,CON00000197
SES00000323,USR000059,AT003,2026-04-06T16:24:00,,interrupted,1,mobile,CON00000197
SES00000324,USR000059,AT002,2026-05-28T15:33:00,2026-05-28T15:34:10,completed,4,desktop,CON00000197
SES00000325,USR000059,AT005,2026-05-30T22:41:00,2026-05-30T22:42:33,completed,4,mobile,CON00000197
SES00000326,USR000059,AT002,2026-06-08T22:24:00,2026-06-08T22:25:31,completed,3,tablet,CON00000197
SES00000327,USR000059,AT004,2026-06-25T19:10:00,2026-06-25T19:10:57,completed,1,mobile,CON00000197
SES00000328,USR000059,AT005,2026-08-25T18:20:00,2026-08-25T18:20:59,completed,2,mobile,CON00000197
SES00000329,USR000060,AT002,2025-12-29T21:44:00,2025-12-29T21:44:51,completed,2,mobile,CON00000200
SES00000330,USR000060,AT001,2026-01-09T18:17:00,2026-01-09T18:17:48,completed,3,mobile,CON00000200
SES00000331,USR000060,AT005,2026-02-08T14:06:00,2026-02-08T14:06:33,completed,1,desktop,CON00000200
SES00000332,USR000060,AT003,2026-03-16T21:32:00,2026-03-16T21:32:44,completed,2,mobile,CON00000200
SES00000333,USR000060,AT004,2026-04-17T11:27:00,2026-04-17T11:27:46,completed,1,tablet,CON00000200
SES00000334,USR000060,AT002,2026-05-08T22:26:00,2026-05-08T22:27:12,completed,2,mobile,CON00000200
SES00000335,USR000060,AT002,2026-05-22T21:24:00,2026-05-22T21:25:15,completed,1,mobile,CON00000200
SES00000336,USR000060,AT005,2026-06-21T10:33:00,2026-06-21T10:34:02,completed,3,tablet,CON00000200
SES00000337,USR000060,AT005,2026-06-23T20:50:00,,abandoned,4,mobile,CON00000200
SES00000338,USR000061,AT005,2026-01-11T21:22:00,2026-01-11T21:23:04,completed,4,mobile,CON00000203
SES00000339,USR000061,AT005,2026-04-04T00:32:00,2026-04-04T00:33:06,completed,1,mobile,CON00000203
SES00000340,USR000061,AT001,2026-04-18T22:09:00,2026-04-18T22:10:04,completed,4,tablet,CON00000203
SES00000341,USR000061,AT001,2026-04-24T03:39:00,2026-04-24T03:40:19,completed,1,desktop,CON00000203
SES00000342,USR000061,AT001,2026-05-05T16:54:00,2026-05-05T16:54:52,completed,4,mobile,CON00000203
SES00000343,USR000061,AT005,2026-06-29T04:35:00,2026-06-29T04:36:23,completed,2,mobile,CON00000203
SES00000344,USR000062,AT002,2025-12-25T01:09:00,2025-12-25T01:09:37,completed,3,desktop,CON00000207
SES00000345,USR000062,AT002,2026-02-24T21:14:00,2026-02-24T21:15:00,completed,1,desktop,CON00000207
SES00000346,USR000062,AT004,2026-03-07T00:23:00,2026-03-07T00:23:50,completed,4,desktop,CON00000207
SES00000347,USR000062,AT003,2026-09-07T04:20:00,2026-09-07T04:20:59,completed,3,mobile,CON00000207
SES00000348,USR000064,AT003,2025-11-01T06:25:00,,abandoned,1,mobile,CON00000214
SES00000349,USR000064,AT004,2025-11-29T05:18:00,,abandoned,1,mobile,CON00000214
SES00000350,USR000064,AT002,2025-12-01T08:18:00,2025-12-01T08:18:37,completed,4,mobile,CON00000214
SES00000351,USR000064,AT001,2025-12-30T10:25:00,2025-12-30T10:25:49,completed,2,mobile,CON00000214
SES00000352,USR000064,AT001,2026-01-06T23:39:00,2026-01-06T23:39:50,completed,3,desktop,CON00000214
SES00000353,USR000064,AT003,2026-03-17T06:50:00,2026-03-17T06:50:45,completed,4,mobile,CON00000214
SES00000354,USR000064,AT002,2026-05-04T07:50:00,,abandoned,2,mobile,CON00000214
SES00000355,USR000064,AT002,2026-07-21T04:03:00,2026-07-21T04:04:10,completed,4,mobile,CON00000214
SES00000356,USR000065,AT002,2026-03-21T08:00:00,2026-03-21T08:01:25,completed,1,tablet,CON00000217
SES00000357,USR000065,AT005,2026-05-18T08:06:00,2026-05-18T08:07:24,completed,1,mobile,CON00000217
SES00000358,USR000065,AT005,2026-05-24T10:59:00,2026-05-24T11:00:33,completed,2,mobile,CON00000217
SES00000359,USR000065,AT003,2026-05-27T10:26:00,2026-05-27T10:26:54,completed,4,desktop,CON00000217
SES00000360,USR000065,AT004,2026-07-07T05:54:00,2026-07-07T05:55:11,completed,1,desktop,CON00000217
SES00000361,USR000065,AT002,2026-09-11T10:54:00,2026-09-11T10:55:07,completed,3,mobile,CON00000217
SES00000362,USR000066,AT001,2025-11-24T12:15:00,2025-11-24T12:16:20,completed,4,tablet,CON00000221
SES00000363,USR000066,AT001,2026-02-28T09:07:00,2026-02-28T09:08:02,completed,1,desktop,CON00000221
SES00000364,USR000066,AT004,2026-05-11T17:15:00,2026-05-11T17:15:37,completed,4,mobile,CON00000221
SES00000365,USR000066,AT001,2026-06-20T08:35:00,2026-06-20T08:35:48,completed,3,mobile,CON00000221
SES00000366,USR000068,AT005,2025-11-22T14:11:00,2025-11-22T14:12:20,completed,1,mobile,CON00000226
SES00000367,USR000068,AT002,2026-01-29T17:07:00,2026-01-29T17:08:20,completed,4,mobile,CON00000226
SES00000368,USR000068,AT003,2026-03-28T17:44:00,2026-03-28T17:44:56,completed,4,mobile,CON00000226
SES00000369,USR000068,AT004,2026-06-26T22:27:00,,interrupted,4,mobile,CON00000226
SES00000370,USR000069,AT005,2025-10-03T21:49:00,2025-10-03T21:49:47,completed,2,desktop,CON00000230
SES00000371,USR000069,AT001,2025-11-02T16:59:00,2025-11-02T17:00:18,completed,4,mobile,CON00000230
SES00000372,USR000069,AT001,2026-07-15T17:04:00,2026-07-15T17:05:29,completed,3,mobile,CON00000230
SES00000373,USR000069,AT005,2026-08-13T03:01:00,,abandoned,4,mobile,CON00000230
SES00000374,USR000070,AT004,2026-01-28T14:30:00,2026-01-28T14:30:52,completed,2,tablet,CON00000233
SES00000375,USR000070,AT005,2026-02-17T18:17:00,2026-02-17T18:17:36,completed,2,mobile,CON00000233
SES00000376,USR000070,AT002,2026-03-04T22:29:00,2026-03-04T22:30:31,completed,2,mobile,CON00000233
SES00000377,USR000070,AT002,2026-03-24T01:06:00,2026-03-24T01:06:48,completed,2,mobile,CON00000233
SES00000378,USR000070,AT005,2026-04-02T02:24:00,,abandoned,2,mobile,CON00000233
SES00000379,USR000070,AT002,2026-04-04T21:03:00,2026-04-04T21:03:41,completed,4,tablet,CON00000233
SES00000380,USR000070,AT005,2026-06-07T18:09:00,2026-06-07T18:10:35,completed,1,mobile,CON00000233
SES00000381,USR000070,AT001,2026-06-11T23:18:00,2026-06-11T23:19:30,completed,4,desktop,CON00000233
SES00000382,USR000070,AT001,2026-08-26T15:17:00,2026-08-26T15:17:52,completed,1,mobile,CON00000233
SES00000383,USR000071,AT005,2025-09-26T17:57:00,2025-09-26T17:57:30,completed,1,mobile,CON00000236
SES00000384,USR000071,AT003,2026-03-14T16:36:00,2026-03-14T16:36:42,completed,4,desktop,CON00000236
SES00000385,USR000071,AT004,2026-04-05T06:10:00,2026-04-05T06:10:48,completed,1,desktop,CON00000236
SES00000386,USR000071,AT005,2026-08-14T15:41:00,2026-08-14T15:42:11,completed,4,mobile,CON00000236
SES00000387,USR000071,AT002,2026-09-05T09:28:00,2026-09-05T09:29:12,completed,3,tablet,CON00000236
SES00000388,USR000072,AT003,2025-11-24T20:45:00,2025-11-24T20:46:03,completed,3,mobile,CON00000239
SES00000389,USR000072,AT002,2025-11-26T12:22:00,2025-11-26T12:22:57,completed,1,mobile,CON00000239
SES00000390,USR000072,AT004,2026-06-12T20:05:00,2026-06-12T20:06:01,completed,4,desktop,CON00000239
SES00000391,USR000072,AT002,2026-06-13T13:42:00,2026-06-13T13:42:55,completed,2,mobile,CON00000239
SES00000392,USR000072,AT005,2026-06-18T15:13:00,2026-06-18T15:14:15,completed,1,mobile,CON00000239
SES00000393,USR000072,AT002,2026-07-02T17:29:00,2026-07-02T17:29:43,completed,3,mobile,CON00000239
SES00000394,USR000072,AT001,2026-08-03T19:09:00,2026-08-03T19:10:03,completed,2,mobile,CON00000239
SES00000395,USR000072,AT001,2026-09-11T21:01:00,2026-09-11T21:02:21,completed,1,mobile,CON00000239
SES00000396,USR000073,AT001,2026-01-03T08:19:00,2026-01-03T08:19:52,completed,4,mobile,CON00000243
SES00000397,USR000073,AT005,2026-04-18T03:49:00,,abandoned,2,desktop,CON00000243
SES00000398,USR000073,AT002,2026-06-21T07:34:00,2026-06-21T07:34:51,completed,2,mobile,CON00000243
SES00000399,USR000073,AT004,2026-08-29T04:00:00,2026-08-29T04:01:01,completed,2,desktop,CON00000243
SES00000400,USR000073,AT003,2026-09-07T07:23:00,2026-09-07T07:23:50,completed,2,mobile,CON00000243
SES00000401,USR000074,AT005,2026-04-17T03:28:00,2026-04-17T03:28:47,completed,1,mobile,CON00000248
SES00000402,USR000074,AT002,2026-05-28T13:22:00,2026-05-28T13:22:46,completed,1,mobile,CON00000248
SES00000403,USR000074,AT003,2026-06-29T14:29:00,2026-06-29T14:29:58,completed,3,mobile,CON00000248
SES00000404,USR000074,AT002,2026-07-13T02:18:00,2026-07-13T02:18:55,completed,4,desktop,CON00000248
SES00000405,USR000074,AT005,2026-07-16T08:37:00,2026-07-16T08:37:46,completed,3,mobile,CON00000248
SES00000406,USR000075,AT004,2026-05-21T02:14:00,2026-05-21T02:15:28,completed,1,mobile,CON00000252
SES00000407,USR000075,AT002,2026-08-10T21:20:00,2026-08-10T21:20:48,completed,3,mobile,CON00000252
SES00000408,USR000075,AT001,2026-09-03T18:13:00,2026-09-03T18:13:52,completed,4,mobile,CON00000252
SES00000409,USR000075,AT001,2026-09-11T04:32:00,2026-09-11T04:32:58,completed,4,tablet,CON00000252
SES00000410,USR000076,AT001,2026-01-22T19:52:00,2026-01-22T19:52:52,completed,2,mobile,CON00000255
SES00000411,USR000076,AT001,2026-02-08T06:35:00,2026-02-08T06:35:55,completed,4,tablet,CON00000255
SES00000412,USR000076,AT004,2026-02-17T00:26:00,,abandoned,1,desktop,CON00000255
SES00000413,USR000076,AT003,2026-03-19T01:41:00,,interrupted,4,mobile,CON00000255
SES00000414,USR000076,AT005,2026-04-10T00:01:00,,abandoned,2,tablet,CON00000255
SES00000415,USR000076,AT005,2026-05-16T03:16:00,2026-05-16T03:17:35,completed,2,mobile,CON00000255
SES00000416,USR000076,AT003,2026-06-06T21:12:00,2026-06-06T21:12:47,completed,4,desktop,CON00000255
SES00000417,USR000076,AT002,2026-06-26T02:25:00,2026-06-26T02:26:15,completed,3,desktop,CON00000255
SES00000418,USR000076,AT004,2026-09-11T21:10:00,2026-09-11T21:11:03,completed,4,mobile,CON00000255
SES00000419,USR000078,AT004,2025-10-27T07:51:00,,abandoned,4,tablet,CON00000262
SES00000420,USR000078,AT003,2025-11-27T09:36:00,2025-11-27T09:37:12,completed,3,mobile,CON00000262
SES00000421,USR000078,AT005,2026-01-14T07:27:00,2026-01-14T07:27:49,completed,1,mobile,CON00000262
SES00000422,USR000078,AT005,2026-01-16T13:54:00,2026-01-16T13:55:12,completed,4,mobile,CON00000262
SES00000423,USR000078,AT003,2026-03-02T06:51:00,2026-03-02T06:52:03,completed,1,tablet,CON00000262
SES00000424,USR000078,AT005,2026-06-17T15:30:00,,abandoned,2,tablet,CON00000262
SES00000425,USR000078,AT005,2026-08-11T10:52:00,,abandoned,4,mobile,CON00000262
SES00000426,USR000078,AT004,2026-08-12T06:37:00,2026-08-12T06:37:42,completed,3,mobile,CON00000262
SES00000427,USR000079,AT001,2026-03-04T04:25:00,2026-03-04T04:26:08,completed,4,desktop,CON00000265
SES00000428,USR000079,AT004,2026-04-19T12:50:00,2026-04-19T12:51:02,completed,4,desktop,CON00000265
SES00000429,USR000079,AT003,2026-04-24T12:09:00,2026-04-24T12:09:43,completed,2,tablet,CON00000265
SES00000430,USR000079,AT001,2026-06-18T12:24:00,2026-06-18T12:25:10,completed,4,mobile,CON00000265
SES00000431,USR000079,AT003,2026-08-26T04:17:00,2026-08-26T04:17:56,completed,1,mobile,CON00000265
SES00000432,USR000080,AT005,2026-02-18T10:40:00,2026-02-18T10:40:35,completed,2,mobile,CON00000268
SES00000433,USR000080,AT004,2026-02-27T18:42:00,2026-02-27T18:42:58,completed,2,mobile,CON00000268
SES00000434,USR000080,AT002,2026-04-09T15:58:00,2026-04-09T15:58:53,completed,1,mobile,CON00000268
SES00000435,USR000080,AT004,2026-04-14T21:10:00,2026-04-14T21:10:51,completed,4,desktop,CON00000268
SES00000436,USR000080,AT001,2026-05-04T11:38:00,2026-05-04T11:39:01,completed,3,tablet,CON00000268
SES00000437,USR000080,AT001,2026-08-03T20:34:00,2026-08-03T20:35:01,completed,3,mobile,CON00000268
SES00000438,USR000082,AT003,2026-01-16T18:54:00,2026-01-16T18:54:34,completed,4,mobile,CON00000273
SES00000439,USR000082,AT003,2026-06-13T18:14:00,,abandoned,4,mobile,CON00000273
SES00000440,USR000082,AT003,2026-07-16T23:59:00,2026-07-16T23:59:58,completed,3,mobile,CON00000273
SES00000441,USR000082,AT005,2026-08-17T00:30:00,2026-08-17T00:30:58,completed,2,mobile,CON00000273
SES00000442,USR000082,AT002,2026-08-23T01:25:00,2026-08-23T01:25:54,completed,2,mobile,CON00000273
SES00000443,USR000083,AT004,2025-11-21T06:28:00,,interrupted,4,desktop,CON00000276
SES00000444,USR000083,AT001,2025-11-26T02:52:00,2025-11-26T02:53:03,completed,2,tablet,CON00000276
SES00000445,USR000083,AT002,2026-06-14T23:15:00,2026-06-14T23:15:44,completed,1,mobile,CON00000276
SES00000446,USR000083,AT005,2026-06-24T21:34:00,2026-06-24T21:35:00,completed,3,mobile,CON00000276
SES00000447,USR000086,AT002,2025-12-30T06:37:00,2025-12-30T06:37:45,completed,1,mobile,CON00000284
SES00000448,USR000086,AT002,2026-01-10T05:16:00,2026-01-10T05:16:44,completed,3,tablet,CON00000284
SES00000449,USR000086,AT001,2026-01-21T15:23:00,2026-01-21T15:23:53,completed,1,mobile,CON00000284
SES00000450,USR000086,AT001,2026-05-02T06:21:00,2026-05-02T06:22:32,completed,3,mobile,CON00000284
SES00000451,USR000086,AT001,2026-09-13T14:55:00,2026-09-13T14:56:04,completed,3,desktop,CON00000284
SES00000452,USR000087,AT002,2025-12-12T14:01:00,2025-12-12T14:01:36,completed,1,desktop,CON00000287
SES00000453,USR000087,AT003,2025-12-16T16:05:00,2025-12-16T16:06:14,completed,1,tablet,CON00000287
SES00000454,USR000087,AT003,2026-02-10T01:15:00,2026-02-10T01:15:49,completed,4,mobile,CON00000287
SES00000455,USR000087,AT005,2026-02-27T18:53:00,2026-02-27T18:53:58,completed,2,desktop,CON00000287
SES00000456,USR000087,AT003,2026-06-22T19:32:00,2026-06-22T19:33:06,completed,1,mobile,CON00000287
SES00000457,USR000087,AT002,2026-07-20T23:45:00,2026-07-20T23:45:54,completed,1,mobile,CON00000287
SES00000458,USR000087,AT002,2026-08-30T13:37:00,,abandoned,1,mobile,CON00000287
SES00000459,USR000087,AT002,2026-09-02T20:34:00,2026-09-02T20:34:52,completed,4,mobile,CON00000287
SES00000460,USR000087,AT004,2026-09-11T19:39:00,2026-09-11T19:40:19,completed,3,mobile,CON00000287
SES00000461,USR000088,AT003,2026-01-10T03:46:00,2026-01-10T03:47:07,completed,4,mobile,CON00000290
SES00000462,USR000088,AT004,2026-02-05T13:03:00,,abandoned,2,mobile,CON00000290
SES00000463,USR000088,AT003,2026-02-16T03:48:00,2026-02-16T03:48:49,completed,4,mobile,CON00000290
SES00000464,USR000088,AT002,2026-04-12T13:20:00,2026-04-12T13:20:46,completed,4,desktop,CON00000290
