enrollment_id,user_id,product_code,enrollment_status,enrolled_at,discontinued_at
ENR00000373,USR000302,HEALTH_RESERVE,active,2025-11-07T07:00:00,
ENR00000374,USR000303,MINDGUARD,active,2025-11-16T07:00:00,
ENR00000375,USR000304,MINDGUARD,active,2025-10-11T01:00:00,
ENR00000376,USR000305,MINDGUARD,active,2026-01-10T00:00:00,
ENR00000377,USR000306,MINDGUARD,active,2025-12-09T13:00:00,
ENR00000378,USR000307,MINDGUARD,active,2025-10-24T10:00:00,
ENR00000379,USR000308,MINDGUARD,active,2025-12-08T00:00:00,
ENR00000380,USR000309,MINDGUARD,active,2026-02-10T11:00:00,
ENR00000381,USR000310,HEALTH_RESERVE,active,2026-01-09T12:00:00,
ENR00000382,USR000311,HEALTH_RESERVE,active,2025-12-20T09:00:00,
ENR00000383,USR000312,MINDGUARD,active,2026-02-07T03:00:00,
ENR00000384,USR000312,HEALTH_RESERVE,active,2026-02-04T13:00:00,
ENR00000385,USR000313,MINDGUARD,active,2025-09-27T10:00:00,
ENR00000386,USR000314,HEALTH_RESERVE,active,2026-01-23T02:00:00,
ENR00000387,USR000315,HEALTH_RESERVE,active,2025-12-27T17:00:00,
ENR00000388,USR000316,MINDGUARD,active,2026-02-06T06:00:00,
ENR00000389,USR000317,MINDGUARD,active,2026-02-10T10:00:00,
ENR00000390,USR000317,HEALTH_RESERVE,active,2026-02-13T12:00:00,
ENR00000391,USR000318,MINDGUARD,active,2025-11-15T00:00:00,
ENR00000392,USR000319,MINDGUARD,active,2025-12-17T04:00:00,
ENR00000393,USR000320,MINDGUARD,active,2025-12-31T21:00:00,
ENR00000394,USR000320,HEALTH_RESERVE,active,2026-01-11T00:00:00,
ENR00000395,USR000321,MINDGUARD,active,2026-01-06T10:00:00,
ENR00000396,USR000321,HEALTH_RESERVE,active,2026-01-05T06:00:00,
ENR00000397,USR000322,MINDGUARD,active,2025-12-18T14:00:00,
ENR00000398,USR000323,HEALTH_RESERVE,active,2025-10-19T18:00:00,
ENR00000399,USR000324,MINDGUARD,active,2025-11-15T15:00:00,
ENR00000400,USR000325,MINDGUARD,active,2025-12-16T20:00:00,
ENR00000401,USR000325,HEALTH_RESERVE,active,2025-12-12T20:00:00,
ENR00000402,USR000326,MINDGUARD,active,2026-01-13T01:00:00,
ENR00000403,USR000326,HEALTH_RESERVE,active,2026-01-02T01:00:00,
ENR00000404,USR000327,MINDGUARD,active,2025-12-29T17:00:00,
ENR00000405,USR000327,HEALTH_RESERVE,active,2026-01-05T18:00:00,
ENR00000406,USR000328,MINDGUARD,active,2026-02-14T11:00:00,
ENR00000407,USR000329,MINDGUARD,active,2025-10-29T18:00:00,
ENR00000408,USR000330,MINDGUARD,active,2025-10-28T10:00:00,
ENR00000409,USR000331,MINDGUARD,active,2025-10-14T23:00:00,
ENR00000410,USR000332,MINDGUARD,active,2026-01-02T06:00:00,
ENR00000411,USR000333,MINDGUARD,active,2025-12-30T00:00:00,
ENR00000412,USR000334,MINDGUARD,active,2025-09-16T13:00:00,
ENR00000413,USR000335,MINDGUARD,active,2025-10-04T11:00:00,
ENR00000414,USR000336,MINDGUARD,active,2025-11-22T20:00:00,
ENR00000415,USR000337,MINDGUARD,active,2026-01-12T12:00:00,
ENR00000416,USR000338,MINDGUARD,active,2025-10-28T01:00:00,
ENR00000417,USR000339,MINDGUARD,active,2026-01-01T09:00:00,
ENR00000418,USR000340,MINDGUARD,active,2026-02-15T03:00:00,
ENR00000419,USR000341,MINDGUARD,active,2025-11-13T09:00:00,
ENR00000420,USR000341,HEALTH_RESERVE,active,2025-11-09T11:00:00,
ENR00000421,USR000342,MINDGUARD,active,2025-10-10T22:00:00,
ENR00000422,USR000342,HEALTH_RESERVE,active,2025-10-19T04:00:00,
ENR00000423,USR000343,MINDGUARD,active,2025-12-26T06:00:00,
ENR00000424,USR000343,HEALTH_RESERVE,active,2025-12-27T13:00:00,
ENR00000425,USR000344,MINDGUARD,active,2025-12-05T19:00:00,
ENR00000426,USR000345,MINDGUARD,active,2026-02-08T17:00:00,
ENR00000427,USR000346,HEALTH_RESERVE,active,2025-10-12T00:00:00,
ENR00000428,USR000347,MINDGUARD,active,2025-10-17T06:00:00,
ENR00000429,USR000347,HEALTH_RESERVE,active,2025-10-15T09:00:00,
ENR00000430,USR000348,MINDGUARD,active,2025-10-02T13:00:00,
ENR00000431,USR000349,HEALTH_RESERVE,active,2025-12-19T15:00:00,
ENR00000432,USR000350,MINDGUARD,active,2025-12-12T06:00:00,
ENR00000433,USR000350,HEALTH_RESERVE,active,2025-12-02T06:00:00,
ENR00000434,USR000351,MINDGUARD,active,2025-12-23T23:00:00,
ENR00000435,USR000351,HEALTH_RESERVE,active,2025-12-23T22:00:00,
ENR00000436,USR000352,HEALTH_RESERVE,active,2026-01-27T04:00:00,
ENR00000437,USR000353,MINDGUARD,active,2025-11-26T05:00:00,
ENR00000438,USR000354,HEALTH_RESERVE,active,2025-09-30T08:00:00,
ENR00000439,USR000355,MINDGUARD,active,2026-02-07T00:00:00,
ENR00000440,USR000355,HEALTH_RESERVE,active,2026-01-29T23:00:00,
ENR00000441,USR000356,HEALTH_RESERVE,active,2025-09-26T00:00:00,
ENR00000442,USR000357,MINDGUARD,active,2026-01-28T01:00:00,
ENR00000443,USR000358,MINDGUARD,discontinued,2025-12-22T12:00:00,2026-06-05T13:05:00
ENR00000444,USR000358,HEALTH_RESERVE,active,2025-12-18T12:00:00,
ENR00000445,USR000359,MINDGUARD,active,2025-12-31T01:00:00,
ENR00000446,USR000360,MINDGUARD,active,2026-01-22T05:00:00,
ENR00000447,USR000361,HEALTH_RESERVE,active,2025-11-20T01:00:00,
ENR00000448,USR000362,MINDGUARD,active,2026-02-18T15:00:00,
ENR00000449,USR000363,HEALTH_RESERVE,active,2025-11-22T20:00:00,
ENR00000450,USR000364,MINDGUARD,active,2026-01-23T14:00:00,
ENR00000451,USR000365,MINDGUARD,active,2025-10-08T03:00:00,
ENR00000452,USR000366,MINDGUARD,active,2026-02-13T05:00:00,
ENR00000453,USR000367,MINDGUARD,active,2025-11-14T14:00:00,
ENR00000454,USR000368,HEALTH_RESERVE,active,2025-12-09T22:00:00,
ENR00000455,USR000369,MINDGUARD,active,2025-12-30T04:00:00,
ENR00000456,USR000370,MINDGUARD,active,2025-11-05T10:00:00,
ENR00000457,USR000371,MINDGUARD,active,2025-10-17T17:00:00,
ENR00000458,USR000371,HEALTH_RESERVE,active,2025-10-28T13:00:00,
ENR00000459,USR000372,MINDGUARD,active,2026-01-29T22:00:00,
ENR00000460,USR000373,MINDGUARD,active,2025-12-09T18:00:00,
ENR00000461,USR000374,MINDGUARD,active,2025-11-29T05:00:00,
ENR00000462,USR000375,MINDGUARD,active,2026-01-11T14:00:00,
ENR00000463,USR000375,HEALTH_RESERVE,active,2026-01-12T21:00:00,
ENR00000464,USR000376,MINDGUARD,active,2025-10-12T03:00:00,
ENR00000465,USR000377,MINDGUARD,active,2025-10-30T20:00:00,
ENR00000466,USR000378,MINDGUARD,active,2025-11-14T23:00:00,
ENR00000467,USR000379,HEALTH_RESERVE,active,2025-12-17T22:00:00,
ENR00000468,USR000380,MINDGUARD,active,2025-09-30T12:00:00,
ENR00000469,USR000381,MINDGUARD,active,2025-11-29T09:00:00,
ENR00000470,USR000382,MINDGUARD,active,2025-10-27T05:00:00,
ENR00000471,USR000382,HEALTH_RESERVE,active,2025-10-22T05:00:00,
ENR00000472,USR000383,MINDGUARD,active,2026-01-05T01:00:00,
ENR00000473,USR000384,MINDGUARD,active,2026-01-04T12:00:00,
ENR00000474,USR000385,MINDGUARD,active,2025-10-04T19:00:00,
ENR00000475,USR000386,HEALTH_RESERVE,active,2025-12-05T12:00:00,
ENR00000476,USR000387,MINDGUARD,active,2026-01-31T02:00:00,
ENR00000477,USR000388,MINDGUARD,active,2025-10-08T06:00:00,
ENR00000478,USR000389,MINDGUARD,active,2025-11-10T06:00:00,
ENR00000479,USR000390,MINDGUARD,active,2025-11-21T10:00:00,
ENR00000480,USR000391,MINDGUARD,active,2026-02-06T20:00:00,
ENR00000481,USR000392,MINDGUARD,active,2025-10-30T02:00:00,
ENR00000482,USR000393,HEALTH_RESERVE,active,2026-01-06T17:00:00,
ENR00000483,USR000394,MINDGUARD,active,2025-12-28T13:00:00,
ENR00000484,USR000394,HEALTH_RESERVE,active,2025-12-25T12:00:00,
ENR00000485,USR000395,MINDGUARD,active,2025-11-28T18:00:00,
ENR00000486,USR000396,MINDGUARD,active,2025-11-22T21:00:00,
ENR00000487,USR000397,HEALTH_RESERVE,active,2025-09-26T13:00:00,
ENR00000488,USR000398,MINDGUARD,discontinued,2025-12-28T21:00:00,2026-08-11T22:10:00
ENR00000489,USR000399,MINDGUARD,active,2025-12-17T19:00:00,
ENR00000490,USR000399,HEALTH_RESERVE,active,2025-12-19T22:00:00,
ENR00000491,USR000400,MINDGUARD,active,2025-10-02T08:00:00,
ENR00000492,USR000401,MINDGUARD,active,2025-12-29T10:00:00,
ENR00000493,USR000401,HEALTH_RESERVE,active,2026-01-01T10:00:00,
ENR00000494,USR000402,MINDGUARD,active,2025-10-10T01:00:00,
ENR00000495,USR000403,HEALTH_RESERVE,active,2025-12-19T16:00:00,
ENR00000496,USR000404,HEALTH_RESERVE,active,2025-11-04T03:00:00,
ENR00000497,USR000405,HEALTH_RESERVE,active,2025-11-19T04:00:00,
ENR00000498,USR000406,HEALTH_RESERVE,active,2026-02-14T12:00:00,
ENR00000499,USR000407,MINDGUARD,active,2025-10-24T03:00:00,
ENR00000500,USR000407,HEALTH_RESERVE,active,2025-10-25T18:00:00,
ENR00000501,USR000408,MINDGUARD,active,2025-12-05T16:00:00,
ENR00000502,USR000409,HEALTH_RESERVE,active,2026-01-04T09:00:00,
ENR00000503,USR000410,MINDGUARD,active,2025-09-22T21:00:00,
ENR00000504,USR000411,MINDGUARD,active,2025-09-26T12:00:00,
ENR00000505,USR000412,MINDGUARD,active,2025-11-20T16:00:00,
ENR00000506,USR000412,HEALTH_RESERVE,active,2025-11-19T15:00:00,
ENR00000507,USR000413,MINDGUARD,active,2025-12-02T00:00:00,
ENR00000508,USR000414,HEALTH_RESERVE,active,2025-11-13T23:00:00,
ENR00000509,USR000415,HEALTH_RESERVE,active,2026-01-27T16:00:00,
ENR00000510,USR000416,MINDGUARD,active,2025-11-03T02:00:00,
ENR00000511,USR000417,MINDGUARD,active,2026-01-16T08:00:00,
ENR00000512,USR000418,MINDGUARD,discontinued,2025-10-28T09:00:00,2026-04-16T09:19:00
ENR00000513,USR000418,HEALTH_RESERVE,active,2025-10-21T13:00:00,
ENR00000514,USR000419,MINDGUARD,active,2025-11-12T23:00:00,
ENR00000515,USR000420,MINDGUARD,discontinued,2025-10-15T06:00:00,2026-05-13T07:01:00
ENR00000516,USR000421,MINDGUARD,active,2025-11-26T07:00:00,
ENR00000517,USR000422,MINDGUARD,active,2026-01-13T14:00:00,
ENR00000518,USR000423,MINDGUARD,active,2025-12-29T15:00:00,
ENR00000519,USR000424,MINDGUARD,active,2026-01-02T03:00:00,
ENR00000520,USR000425,MINDGUARD,active,2025-11-03T10:00:00,
ENR00000521,USR000426,HEALTH_RESERVE,active,2026-02-03T23:00:00,
ENR00000522,USR000427,MINDGUARD,active,2026-01-21T11:00:00,
ENR00000523,USR000428,MINDGUARD,active,2025-12-21T11:00:00,
ENR00000524,USR000428,HEALTH_RESERVE,active,2025-12-27T15:00:00,
ENR00000525,USR000429,MINDGUARD,active,2026-01-20T23:00:00,
ENR00000526,USR000429,HEALTH_RESERVE,active,2026-01-23T01:00:00,
ENR00000527,USR000430,MINDGUARD,active,2026-02-11T12:00:00,
ENR00000528,USR000430,HEALTH_RESERVE,active,2026-02-14T04:00:00,
ENR00000529,USR000431,MINDGUARD,active,2025-12-30T04:00:00,
ENR00000530,USR000432,MINDGUARD,active,2026-01-18T22:00:00,
ENR00000531,USR000432,HEALTH_RESERVE,active,2026-01-25T06:00:00,
ENR00000532,USR000433,MINDGUARD,active,2025-12-18T15:00:00,
ENR00000533,USR000434,MINDGUARD,active,2026-02-01T15:00:00,
ENR00000534,USR000435,HEALTH_RESERVE,active,2025-10-24T09:00:00,
ENR00000535,USR000436,MINDGUARD,active,2026-02-19T09:00:00,
ENR00000536,USR000437,MINDGUARD,active,2025-10-03T15:00:00,
ENR00000537,USR000438,HEALTH_RESERVE,active,2025-10-28T12:00:00,
ENR00000538,USR000439,MINDGUARD,active,2025-12-27T21:00:00,
ENR00000539,USR000440,HEALTH_RESERVE,active,2025-10-28T19:00:00,
ENR00000540,USR000441,MINDGUARD,active,2025-12-03T01:00:00,
ENR00000541,USR000442,MINDGUARD,active,2025-10-20T18:00:00,
ENR00000542,USR000443,MINDGUARD,active,2025-12-09T14:00:00,
ENR00000543,USR000444,MINDGUARD,active,2025-09-20T18:00:00,
ENR00000544,USR000445,HEALTH_RESERVE,active,2025-09-24T19:00:00,
ENR00000545,USR000446,MINDGUARD,active,2026-02-06T15:00:00,
ENR00000546,USR000447,MINDGUARD,active,2025-10-08T01:00:00,
ENR00000547,USR000448,MINDGUARD,active,2025-11-01T13:00:00,
ENR00000548,USR000449,MINDGUARD,active,2025-12-02T03:00:00,
ENR00000549,USR000449,HEALTH_RESERVE,active,2025-11-24T17:00:00,
ENR00000550,USR000450,MINDGUARD,active,2025-11-11T22:00:00,
ENR00000551,USR000451,MINDGUARD,active,2025-10-11T19:00:00,
ENR00000552,USR000452,MINDGUARD,active,2025-11-25T06:00:00,
ENR00000553,USR000453,HEALTH_RESERVE,active,2025-12-31T21:00:00,
ENR00000554,USR000454,MINDGUARD,active,2026-02-11T08:00:00,
ENR00000555,USR000455,MINDGUARD,active,2026-01-08T02:00:00,
ENR00000556,USR000455,HEALTH_RESERVE,active,2026-01-09T19:00:00,
ENR00000557,USR000456,HEALTH_RESERVE,active,2026-02-03T20:00:00,
ENR00000558,USR000457,MINDGUARD,active,2025-10-11T00:00:00,
ENR00000559,USR000458,MINDGUARD,active,2025-10-27T13:00:00,
ENR00000560,USR000459,MINDGUARD,active,2025-12-18T02:00:00,
ENR00000561,USR000460,MINDGUARD,active,2025-10-24T04:00:00,
ENR00000562,USR000461,MINDGUARD,active,2025-12-08T05:00:00,
ENR00000563,USR000462,MINDGUARD,active,2025-12-15T21:00:00,
ENR00000564,USR000463,MINDGUARD,active,2026-01-23T22:00:00,
ENR00000565,USR000464,MINDGUARD,active,2026-02-04T21:00:00,
ENR00000566,USR000465,MINDGUARD,active,2025-12-22T17:00:00,
ENR00000567,USR000466,HEALTH_RESERVE,active,2026-01-24T14:00:00,
ENR00000568,USR000467,MINDGUARD,active,2025-11-17T07:00:00,
ENR00000569,USR000468,MINDGUARD,active,2026-01-04T21:00:00,
ENR00000570,USR000468,HEALTH_RESERVE,active,2025-12-29T15:00:00,
ENR00000571,USR000469,MINDGUARD,active,2025-10-31T05:00:00,
ENR00000572,USR000470,MINDGUARD,active,2025-12-25T08:00:00,
ENR00000573,USR000470,HEALTH_RESERVE,active,2025-12-25T19:00:00,
ENR00000574,USR000471,MINDGUARD,active,2025-12-14T02:00:00,
ENR00000575,USR000471,HEALTH_RESERVE,active,2025-12-11T19:00:00,
ENR00000576,USR000472,MINDGUARD,active,2026-01-05T03:00:00,
ENR00000577,USR000473,MINDGUARD,active,2025-12-13T13:00:00,
ENR00000578,USR000474,HEALTH_RESERVE,active,2025-12-09T01:00:00,
ENR00000579,USR000475,MINDGUARD,active,2026-01-07T10:00:00,
ENR00000580,USR000476,MINDGUARD,active,2025-11-02T22:00:00,
ENR00000581,USR000476,HEALTH_RESERVE,active,2025-11-04T15:00:00,
ENR00000582,USR000477,MINDGUARD,active,2026-01-18T02:00:00,
ENR00000583,USR000478,MINDGUARD,discontinued,2025-10-17T01:00:00,2026-07-26T01:06:00
ENR00000584,USR000479,MINDGUARD,active,2026-01-19T02:00:00,
ENR00000585,USR000480,MINDGUARD,active,2026-02-13T09:00:00,
ENR00000586,USR000481,MINDGUARD,active,2025-10-29T14:00:00,
ENR00000587,USR000482,MINDGUARD,active,2025-11-15T05:00:00,
ENR00000588,USR000483,MINDGUARD,active,2025-10-05T20:00:00,
ENR00000589,USR000484,MINDGUARD,active,2026-02-06T09:00:00,
ENR00000590,USR000485,MINDGUARD,active,2025-11-04T21:00:00,
ENR00000591,USR000486,MINDGUARD,active,2025-11-09T12:00:00,
ENR00000592,USR000487,MINDGUARD,active,2025-09-27T00:00:00,
ENR00000593,USR000488,MINDGUARD,active,2025-09-24T10:00:00,
ENR00000594,USR000489,MINDGUARD,active,2025-12-19T01:00:00,
ENR00000595,USR000490,HEALTH_RESERVE,active,2026-01-29T22:00:00,
ENR00000596,USR000491,MINDGUARD,active,2026-01-08T11:00:00,
ENR00000597,USR000492,MINDGUARD,active,2026-02-11T00:00:00,
ENR00000598,USR000493,MINDGUARD,active,2025-11-08T22:00:00,
ENR00000599,USR000494,MINDGUARD,active,2025-12-28T06:00:00,
ENR00000600,USR000494,HEALTH_RESERVE,active,2025-12-19T10:00:00,
ENR00000601,USR000495,HEALTH_RESERVE,active,2026-02-08T13:00:00,
ENR00000602,USR000496,MINDGUARD,active,2025-12-26T02:00:00,
ENR00000603,USR000497,MINDGUARD,active,2025-12-03T06:00:00,
ENR00000604,USR000498,MINDGUARD,active,2026-01-19T00:00:00,
ENR00000605,USR000499,HEALTH_RESERVE,active,2026-01-01T19:00:00,
ENR00000606,USR000500,MINDGUARD,active,2025-12-31T04:00:00,
ENR00000607,USR000501,MINDGUARD,active,2026-01-20T16:00:00,
ENR00000608,USR000501,HEALTH_RESERVE,active,2026-01-29T19:00:00,
ENR00000609,USR000502,HEALTH_RESERVE,active,2025-11-16T02:00:00,
ENR00000610,USR000503,MINDGUARD,active,2026-01-05T05:00:00,
ENR00000611,USR000503,HEALTH_RESERVE,active,2026-01-03T00:00:00,
ENR00000612,USR000504,MINDGUARD,active,2025-11-11T12:00:00,
ENR00000613,USR000504,HEALTH_RESERVE,active,2025-11-05T07:00:00,
ENR00000614,USR000505,MINDGUARD,active,2025-12-17T17:00:00,
ENR00000615,USR000506,MINDGUARD,active,2026-02-11T16:00:00,
ENR00000616,USR000507,MINDGUARD,active,2025-12-31T22:00:00,
ENR00000617,USR000508,MINDGUARD,active,2026-02-03T03:00:00,
ENR00000618,USR000508,HEALTH_RESERVE,active,2026-02-04T17:00:00,
ENR00000619,USR000509,MINDGUARD,active,2025-11-02T19:00:00,
ENR00000620,USR000510,MINDGUARD,active,2025-11-08T22:00:00,
ENR00000621,USR000511,MINDGUARD,active,2025-12-30T02:00:00,
ENR00000622,USR000512,MINDGUARD,active,2025-11-08T23:00:00,
ENR00000623,USR000512,HEALTH_RESERVE,active,2025-11-10T01:00:00,
ENR00000624,USR000513,MINDGUARD,active,2025-11-29T13:00:00,
ENR00000625,USR000514,MINDGUARD,active,2025-11-27T13:00:00,
ENR00000626,USR000515,MINDGUARD,active,2025-10-21T20:00:00,
ENR00000627,USR000516,MINDGUARD,active,2026-01-18T17:00:00,
ENR00000628,USR000517,MINDGUARD,active,2025-10-16T20:00:00,
ENR00000629,USR000517,HEALTH_RESERVE,active,2025-10-05T16:00:00,
ENR00000630,USR000518,MINDGUARD,active,2025-11-23T02:00:00,
ENR00000631,USR000519,MINDGUARD,active,2025-11-01T06:00:00,
ENR00000632,USR000520,MINDGUARD,active,2025-10-31T14:00:00,
ENR00000633,USR000521,MINDGUARD,active,2026-02-14T01:00:00,
ENR00000634,USR000522,MINDGUARD,active,2026-01-15T00:00:00,
ENR00000635,USR000523,MINDGUARD,active,2026-02-06T22:00:00,
ENR00000636,USR000523,HEALTH_RESERVE,active,2026-02-10T15:00:00,
ENR00000637,USR000524,MINDGUARD,active,2025-12-15T10:00:00,
ENR00000638,USR000525,MINDGUARD,active,2026-01-30T03:00:00,
ENR00000639,USR000526,MINDGUARD,active,2025-09-19T13:00:00,
ENR00000640,USR000526,HEALTH_RESERVE,active,2025-09-29T07:00:00,
ENR00000641,USR000527,MINDGUARD,active,2025-10-20T02:00:00,
ENR00000642,USR000528,MINDGUARD,active,2025-11-22T16:00:00,
ENR00000643,USR000529,HEALTH_RESERVE,active,2025-10-01T16:00:00,
ENR00000644,USR000530,MINDGUARD,active,2025-12-18T14:00:00,
ENR00000645,USR000531,MINDGUARD,active,2025-12-18T05:00:00,
ENR00000646,USR000532,MINDGUARD,active,2025-11-11T14:00:00,
ENR00000647,USR000533,MINDGUARD,active,2025-11-09T03:00:00,
ENR00000648,USR000534,HEALTH_RESERVE,active,2025-11-22T06:00:00,
ENR00000649,USR000535,HEALTH_RESERVE,active,2025-09-27T18:00:00,
ENR00000650,USR000536,MINDGUARD,active,2025-12-25T14:00:00,
ENR00000651,USR000536,HEALTH_RESERVE,active,2026-01-05T20:00:00,
ENR00000652,USR000537,MINDGUARD,active,2025-10-13T09:00:00,
ENR00000653,USR000537,HEALTH_RESERVE,active,2025-10-15T14:00:00,
ENR00000654,USR000538,MINDGUARD,active,2026-01-27T14:00:00,
ENR00000655,USR000539,MINDGUARD,active,2025-11-28T03:00:00,
ENR00000656,USR000539,HEALTH_RESERVE,active,2025-11-25T09:00:00,
ENR00000657,USR000540,HEALTH_RESERVE,active,2025-10-21T10:00:00,
ENR00000658,USR000541,MINDGUARD,active,2026-01-25T05:00:00,
ENR00000659,USR000541,HEALTH_RESERVE,active,2026-01-23T02:00:00,
ENR00000660,USR000542,MINDGUARD,active,2025-10-13T03:00:00,
ENR00000661,USR000543,MINDGUARD,active,2025-12-15T05:00:00,
ENR00000662,USR000544,MINDGUARD,active,2025-12-24T21:00:00,
ENR00000663,USR000545,HEALTH_RESERVE,active,2025-10-03T04:00:00,
ENR00000664,USR000546,HEALTH_RESERVE,active,2026-01-20T10:00:00,
ENR00000665,USR000547,MINDGUARD,active,2025-09-26T08:00:00,
ENR00000666,USR000547,HEALTH_RESERVE,active,2025-09-28T10:00:00,
ENR00000667,USR000548,HEALTH_RESERVE,active,2025-12-31T11:00:00,
ENR00000668,USR000549,MINDGUARD,active,2025-12-01T12:00:00,
ENR00000669,USR000550,HEALTH_RESERVE,active,2026-02-04T14:00:00,
ENR00000670,USR000551,MINDGUARD,active,2026-01-08T18:00:00,
ENR00000671,USR000552,MINDGUARD,active,2026-01-15T01:00:00,
ENR00000672,USR000553,MINDGUARD,active,2025-09-29T07:00:00,
ENR00000673,USR000554,MINDGUARD,active,2026-01-15T05:00:00,
ENR00000674,USR000555,MINDGUARD,active,2025-10-10T19:00:00,
ENR00000675,USR000556,MINDGUARD,active,2026-01-28T22:00:00,
ENR00000676,USR000557,MINDGUARD,active,2025-10-13T20:00:00,
ENR00000677,USR000558,MINDGUARD,active,2025-12-02T13:00:00,
ENR00000678,USR000559,MINDGUARD,active,2026-01-10T02:00:00,
ENR00000679,USR000560,MINDGUARD,active,2025-10-19T02:00:00,
ENR00000680,USR000561,MINDGUARD,active,2026-01-31T19:00:00,
ENR00000681,USR000561,HEALTH_RESERVE,active,2026-02-05T19:00:00,
ENR00000682,USR000562,MINDGUARD,active,2025-11-23T22:00:00,
ENR00000683,USR000563,MINDGUARD,active,2025-11-04T03:00:00,
ENR00000684,USR000563,HEALTH_RESERVE,active,2025-11-03T19:00:00,
ENR00000685,USR000564,MINDGUARD,active,2025-11-18T19:00:00,
ENR00000686,USR000564,HEALTH_RESERVE,active,2025-11-25T02:00:00,
ENR00000687,USR000565,MINDGUARD,active,2025-11-16T07:00:00,
ENR00000688,USR000566,MINDGUARD,active,2025-10-25T09:00:00,
ENR00000689,USR000566,HEALTH_RESERVE,active,2025-10-25T00:00:00,
ENR00000690,USR000567,MINDGUARD,active,2025-12-05T19:00:00,
ENR00000691,USR000567,HEALTH_RESERVE,active,2025-12-02T21:00:00,
ENR00000692,USR000568,MINDGUARD,active,2026-01-13T12:00:00,
ENR00000693,USR000569,MINDGUARD,active,2026-01-16T18:00:00,
ENR00000694,USR000570,MINDGUARD,active,2025-10-22T10:00:00,
ENR00000695,USR000571,MINDGUARD,active,2025-12-17T23:00:00,
ENR00000696,USR000572,HEALTH_RESERVE,active,2025-10-18T13:00:00,
ENR00000697,USR000573,MINDGUARD,active,2025-12-27T23:00:00,
ENR00000698,USR000574,MINDGUARD,active,2026-02-08T16:00:00,
ENR00000699,USR000575,MINDGUARD,active,2026-01-17T14:00:00,
ENR00000700,USR000576,MINDGUARD,active,2026-01-21T09:00:00,
ENR00000701,USR000577,MINDGUARD,active,2025-12-29T17:00:00,
ENR00000702,USR000578,MINDGUARD,active,2025-12-05T00:00:00,
ENR00000703,USR000579,MINDGUARD,active,2025-12-27T23:00:00,
ENR00000704,USR000580,HEALTH_RESERVE,active,2025-10-20T08:00:00,
ENR00000705,USR000581,MINDGUARD,active,2025-11-16T16:00:00,
ENR00000706,USR000581,HEALTH_RESERVE,active,2025-11-24T15:00:00,
ENR00000707,USR000582,MINDGUARD,active,2026-02-12T21:00:00,
ENR00000708,USR000582,HEALTH_RESERVE,active,2026-02-20T21:00:00,
ENR00000709,USR000583,MINDGUARD,active,2026-01-08T16:00:00,
ENR00000710,USR000584,MINDGUARD,active,2026-01-07T06:00:00,
ENR00000711,USR000585,MINDGUARD,active,2026-01-18T14:00:00,
ENR00000712,USR000586,HEALTH_RESERVE,active,2026-02-12T18:00:00,
ENR00000713,USR000587,HEALTH_RESERVE,active,2026-01-22T12:00:00,
ENR00000714,USR000588,MINDGUARD,active,2026-02-01T10:00:00,
ENR00000715,USR000589,MINDGUARD,active,2025-10-29T14:00:00,
ENR00000716,USR000589,HEALTH_RESERVE,active,2025-11-04T19:00:00,
ENR00000717,USR000590,MINDGUARD,active,2026-01-20T14:00:00,
ENR00000718,USR000591,MINDGUARD,active,2025-11-06T07:00:00,
ENR00000719,USR000591,HEALTH_RESERVE,active,2025-11-03T08:00:00,
ENR00000720,USR000592,MINDGUARD,active,2025-11-26T16:00:00,
ENR00000721,USR000593,MINDGUARD,active,2025-12-19T17:00:00,
ENR00000722,USR000594,HEALTH_RESERVE,active,2026-01-14T06:00:00,
ENR00000723,USR000595,MINDGUARD,active,2025-11-18T01:00:00,
ENR00000724,USR000596,HEALTH_RESERVE,active,2025-10-06T15:00:00,
ENR00000725,USR000597,MINDGUARD,active,2025-12-29T11:00:00,
ENR00000726,USR000598,MINDGUARD,active,2025-10-22T08:00:00,
ENR00000727,USR000599,HEALTH_RESERVE,active,2026-01-28T13:00:00,
