action_id,recommendation_id,user_id,action_type,action_status,action_at
ACT00000351,REC00000493,USR000688,viewed,viewed,2026-09-14T14:00:00
ACT00000352,REC00000494,USR000690,viewed,viewed,2026-07-07T03:00:00
ACT00000353,REC00000495,USR000693,viewed,viewed,2026-04-14T10:00:00
ACT00000354,REC00000496,USR000694,completed,completed,2026-05-27T14:00:00
ACT00000355,REC00000497,USR000695,completed,completed,2026-09-17T05:00:00
ACT00000356,REC00000499,USR000698,viewed,viewed,2026-06-12T21:00:00
ACT00000357,REC00000501,USR000699,completed,completed,2026-06-22T13:00:00
ACT00000358,REC00000502,USR000699,viewed,viewed,2026-08-20T00:00:00
ACT00000359,REC00000505,USR000705,dismissed,dismissed,2026-03-10T00:00:00
ACT00000360,REC00000506,USR000707,viewed,viewed,2026-09-09T05:00:00
ACT00000361,REC00000507,USR000707,viewed,viewed,2026-09-17T03:00:00
ACT00000362,REC00000508,USR000708,completed,completed,2026-09-08T07:00:00
ACT00000363,REC00000511,USR000711,completed,completed,2026-07-28T09:00:00
ACT00000364,REC00000512,USR000712,viewed,viewed,2026-05-28T02:00:00
ACT00000365,REC00000513,USR000715,dismissed,dismissed,2026-07-28T21:00:00
ACT00000366,REC00000514,USR000716,viewed,viewed,2026-03-05T21:00:00
ACT00000367,REC00000515,USR000718,completed,completed,2026-09-15T03:00:00
ACT00000368,REC00000516,USR000718,acknowledged,acknowledged,2026-05-17T20:00:00
ACT00000369,REC00000518,USR000721,acknowledged,acknowledged,2026-03-24T00:00:00
ACT00000370,REC00000519,USR000722,viewed,viewed,2026-06-14T13:00:00
ACT00000371,REC00000520,USR000723,acknowledged,acknowledged,2026-07-01T19:00:00
ACT00000372,REC00000521,USR000725,dismissed,dismissed,2026-06-05T19:00:00
ACT00000373,REC00000522,USR000729,viewed,viewed,2026-05-02T01:00:00
ACT00000374,REC00000523,USR000729,acknowledged,acknowledged,2026-08-20T23:00:00
ACT00000375,REC00000525,USR000735,dismissed,dismissed,2026-07-01T14:00:00
ACT00000376,REC00000526,USR000735,completed,completed,2026-06-05T12:00:00
ACT00000377,REC00000528,USR000738,viewed,viewed,2026-05-02T23:00:00
ACT00000378,REC00000530,USR000740,viewed,viewed,2026-04-29T14:00:00
ACT00000379,REC00000531,USR000741,viewed,viewed,2026-09-18T11:00:00
ACT00000380,REC00000532,USR000742,dismissed,dismissed,2026-04-09T13:00:00
ACT00000381,REC00000533,USR000747,viewed,viewed,2026-09-18T08:00:00
ACT00000382,REC00000534,USR000748,viewed,viewed,2026-08-01T14:00:00
ACT00000383,REC00000535,USR000749,acknowledged,acknowledged,2026-02-20T21:00:00
ACT00000384,REC00000536,USR000752,viewed,viewed,2026-01-05T13:00:00
ACT00000385,REC00000537,USR000753,viewed,viewed,2026-09-17T01:00:00
ACT00000386,REC00000538,USR000754,acknowledged,acknowledged,2026-09-05T16:00:00
ACT00000387,REC00000539,USR000755,completed,completed,2026-04-21T07:00:00
ACT00000388,REC00000540,USR000755,viewed,viewed,2026-08-17T03:00:00
ACT00000389,REC00000543,USR000758,viewed,viewed,2026-02-22T14:00:00
ACT00000390,REC00000544,USR000760,acknowledged,acknowledged,2026-03-06T02:00:00
ACT00000391,REC00000545,USR000761,completed,completed,2026-09-18T05:00:00
ACT00000392,REC00000548,USR000763,acknowledged,acknowledged,2026-06-14T01:00:00
ACT00000393,REC00000549,USR000764,viewed,viewed,2026-06-16T22:00:00
ACT00000394,REC00000550,USR000765,completed,completed,2026-07-03T13:00:00
ACT00000395,REC00000551,USR000768,viewed,viewed,2026-07-23T18:00:00
ACT00000396,REC00000552,USR000769,viewed,viewed,2026-09-16T23:00:00
ACT00000397,REC00000553,USR000771,viewed,viewed,2026-05-23T11:00:00
ACT00000398,REC00000554,USR000774,dismissed,dismissed,2026-07-31T10:00:00
ACT00000399,REC00000555,USR000775,viewed,viewed,2026-03-25T04:00:00
ACT00000400,REC00000556,USR000776,acknowledged,acknowledged,2026-05-17T00:00:00
ACT00000401,REC00000557,USR000777,viewed,viewed,2026-07-02T18:00:00
ACT00000402,REC00000558,USR000778,acknowledged,acknowledged,2026-09-15T04:00:00
ACT00000403,REC00000559,USR000780,viewed,viewed,2026-06-13T01:00:00
ACT00000404,REC00000561,USR000781,viewed,viewed,2026-04-11T22:00:00
ACT00000405,REC00000562,USR000784,acknowledged,acknowledged,2026-09-17T04:00:00
ACT00000406,REC00000564,USR000787,viewed,viewed,2026-09-03T20:00:00
ACT00000407,REC00000568,USR000794,viewed,viewed,2026-01-21T11:00:00
ACT00000408,REC00000570,USR000798,acknowledged,acknowledged,2026-07-08T20:00:00
ACT00000409,REC00000571,USR000799,acknowledged,acknowledged,2026-07-29T08:00:00
ACT00000410,REC00000572,USR000800,dismissed,dismissed,2026-05-28T18:00:00
ACT00000411,REC00000574,USR000801,acknowledged,acknowledged,2026-06-26T17:00:00
ACT00000412,REC00000575,USR000802,acknowledged,acknowledged,2026-07-05T06:00:00
ACT00000413,REC00000576,USR000805,viewed,viewed,2026-02-17T18:00:00
ACT00000414,REC00000577,USR000805,completed,completed,2026-05-01T19:00:00
ACT00000415,REC00000579,USR000810,dismissed,dismissed,2026-09-17T13:00:00
ACT00000416,REC00000580,USR000811,viewed,viewed,2026-07-01T22:00:00
ACT00000417,REC00000581,USR000814,dismissed,dismissed,2026-06-28T16:00:00
ACT00000418,REC00000583,USR000816,completed,completed,2026-05-06T22:00:00
ACT00000419,REC00000585,USR000817,completed,completed,2026-07-17T07:00:00
ACT00000420,REC00000586,USR000818,viewed,viewed,2026-05-11T03:00:00
ACT00000421,REC00000587,USR000822,completed,completed,2026-06-07T11:00:00
ACT00000422,REC00000588,USR000825,viewed,viewed,2026-08-02T06:00:00
ACT00000423,REC00000589,USR000827,viewed,viewed,2026-07-22T10:00:00
ACT00000424,REC00000590,USR000828,completed,completed,2026-09-03T07:00:00
ACT00000425,REC00000591,USR000829,acknowledged,acknowledged,2026-08-15T22:00:00
ACT00000426,REC00000592,USR000830,acknowledged,acknowledged,2026-09-14T21:00:00
ACT00000427,REC00000593,USR000831,dismissed,dismissed,2026-04-28T19:00:00
ACT00000428,REC00000594,USR000832,viewed,viewed,2026-09-14T19:00:00
ACT00000429,REC00000595,USR000833,viewed,viewed,2026-09-17T12:00:00
ACT00000430,REC00000596,USR000834,acknowledged,acknowledged,2026-09-17T23:00:00
ACT00000431,REC00000597,USR000837,completed,completed,2026-06-11T02:00:00
ACT00000432,REC00000598,USR000838,viewed,viewed,2026-06-13T18:00:00
ACT00000433,REC00000599,USR000839,dismissed,dismissed,2026-02-28T18:00:00
ACT00000434,REC00000600,USR000840,viewed,viewed,2026-02-03T09:00:00
ACT00000435,REC00000601,USR000842,viewed,viewed,2026-08-11T05:00:00
ACT00000436,REC00000602,USR000843,completed,completed,2026-02-25T10:00:00
ACT00000437,REC00000603,USR000847,acknowledged,acknowledged,2026-06-07T05:00:00
ACT00000438,REC00000604,USR000848,viewed,viewed,2026-05-21T22:00:00
ACT00000439,REC00000605,USR000849,viewed,viewed,2026-06-27T15:00:00
ACT00000440,REC00000606,USR000851,dismissed,dismissed,2026-04-20T15:00:00
ACT00000441,REC00000608,USR000853,acknowledged,acknowledged,2026-03-06T11:00:00
ACT00000442,REC00000610,USR000859,dismissed,dismissed,2026-03-03T03:00:00
ACT00000443,REC00000611,USR000862,viewed,viewed,2026-06-02T03:00:00
ACT00000444,REC00000612,USR000863,viewed,viewed,2026-06-18T16:00:00
ACT00000445,REC00000613,USR000864,completed,completed,2026-04-06T05:00:00
ACT00000446,REC00000614,USR000865,acknowledged,acknowledged,2026-08-10T11:00:00
ACT00000447,REC00000615,USR000868,completed,completed,2026-09-16T15:00:00
ACT00000448,REC00000616,USR000870,acknowledged,acknowledged,2026-01-30T16:00:00
ACT00000449,REC00000617,USR000871,completed,completed,2026-06-23T10:00:00
ACT00000450,REC00000618,USR000872,acknowledged,acknowledged,2026-09-17T22:00:00
ACT00000451,REC00000619,USR000873,viewed,viewed,2026-03-09T19:00:00
ACT00000452,REC00000621,USR000875,dismissed,dismissed,2026-06-12T14:00:00
ACT00000453,REC00000622,USR000877,viewed,viewed,2026-09-14T15:00:00
ACT00000454,REC00000623,USR000878,dismissed,dismissed,2026-07-22T14:00:00
ACT00000455,REC00000624,USR000879,viewed,viewed,2026-05-17T21:00:00
ACT00000456,REC00000625,USR000880,viewed,viewed,2026-06-06T22:00:00
ACT00000457,REC00000626,USR000882,viewed,viewed,2026-04-11T02:00:00
ACT00000458,REC00000627,USR000883,completed,completed,2026-09-14T18:00:00
ACT00000459,REC00000628,USR000884,dismissed,dismissed,2026-07-30T08:00:00
ACT00000460,REC00000629,USR000889,viewed,viewed,2026-05-21T12:00:00
ACT00000461,REC00000630,USR000892,dismissed,dismissed,2026-06-27T20:00:00
ACT00000462,REC00000631,USR000893,acknowledged,acknowledged,2026-02-17T05:00:00
ACT00000463,REC00000633,USR000895,completed,completed,2026-03-22T00:00:00
ACT00000464,REC00000634,USR000896,viewed,viewed,2026-08-26T11:00:00
ACT00000465,REC00000635,USR000897,acknowledged,acknowledged,2026-05-03T17:00:00
ACT00000466,REC00000636,USR000898,viewed,viewed,2026-09-17T21:00:00
ACT00000467,REC00000641,USR000905,viewed,viewed,2026-01-26T09:00:00
ACT00000468,REC00000642,USR000909,viewed,viewed,2026-06-09T12:00:00
ACT00000469,REC00000643,USR000914,viewed,viewed,2026-06-25T10:00:00
ACT00000470,REC00000645,USR000918,completed,completed,2026-06-24T16:00:00
ACT00000471,REC00000647,USR000923,acknowledged,acknowledged,2026-08-18T09:00:00
ACT00000472,REC00000652,USR000930,viewed,viewed,2026-04-10T04:00:00
ACT00000473,REC00000653,USR000930,acknowledged,acknowledged,2026-03-29T03:00:00
ACT00000474,REC00000654,USR000933,viewed,viewed,2026-03-03T19:00:00
ACT00000475,REC00000655,USR000934,viewed,viewed,2026-04-01T16:00:00
ACT00000476,REC00000657,USR000938,completed,completed,2026-07-15T13:00:00
ACT00000477,REC00000658,USR000938,completed,completed,2026-06-19T03:00:00
ACT00000478,REC00000659,USR000939,completed,completed,2026-04-12T01:00:00
ACT00000479,REC00000660,USR000940,acknowledged,acknowledged,2026-02-26T23:00:00
ACT00000480,REC00000661,USR000941,completed,completed,2026-05-26T23:00:00
ACT00000481,REC00000662,USR000942,viewed,viewed,2026-09-14T18:00:00
ACT00000482,REC00000663,USR000943,viewed,viewed,2026-09-16T10:00:00
ACT00000483,REC00000664,USR000947,viewed,viewed,2026-05-11T13:00:00
ACT00000484,REC00000666,USR000950,viewed,viewed,2026-09-18T06:00:00
ACT00000485,REC00000667,USR000951,acknowledged,acknowledged,2026-08-07T03:00:00
ACT00000486,REC00000669,USR000954,completed,completed,2026-08-03T00:00:00
ACT00000487,REC00000670,USR000955,viewed,viewed,2026-06-08T20:00:00
ACT00000488,REC00000671,USR000956,acknowledged,acknowledged,2026-04-13T13:00:00
ACT00000489,REC00000672,USR000957,acknowledged,acknowledged,2026-03-22T15:00:00
ACT00000490,REC00000673,USR000958,acknowledged,acknowledged,2026-06-23T14:00:00
ACT00000491,REC00000675,USR000961,viewed,viewed,2026-02-02T22:00:00
ACT00000492,REC00000676,USR000962,acknowledged,acknowledged,2026-06-18T12:00:00
ACT00000493,REC00000678,USR000966,acknowledged,acknowledged,2026-08-02T18:00:00
ACT00000494,REC00000679,USR000967,viewed,viewed,2026-05-17T10:00:00
ACT00000495,REC00000680,USR000968,acknowledged,acknowledged,2026-05-03T07:00:00
ACT00000496,REC00000681,USR000969,viewed,viewed,2026-01-09T15:00:00
ACT00000497,REC00000683,USR000971,viewed,viewed,2026-05-21T22:00:00
ACT00000498,REC00000684,USR000972,viewed,viewed,2026-06-19T18:00:00
ACT00000499,REC00000686,USR000978,acknowledged,acknowledged,2026-06-25T10:00:00
ACT00000500,REC00000687,USR000979,viewed,viewed,2026-09-17T22:00:00
ACT00000501,REC00000688,USR000980,acknowledged,acknowledged,2026-09-16T03:00:00
ACT00000502,REC00000691,USR000990,viewed,viewed,2026-09-17T17:00:00
ACT00000503,REC00000692,USR000994,dismissed,dismissed,2026-03-17T20:00:00
ACT00000504,REC00000693,USR000995,dismissed,dismissed,2026-07-23T06:00:00
ACT00000505,REC00000694,USR000995,acknowledged,acknowledged,2026-05-07T07:00:00
ACT00000506,REC00000695,USR000996,completed,completed,2026-09-18T06:00:00
ACT00000507,REC00000696,USR000996,viewed,viewed,2026-04-29T17:00:00
ACT00000508,REC00000698,USR000998,viewed,viewed,2026-09-07T22:00:00
ACT00000509,REC00000699,USR000999,viewed,viewed,2026-07-28T12:00:00
ACT00000510,REC00000700,USR001000,viewed,viewed,2026-03-29T05:00:00
ACT00000511,REC00000701,USR001003,viewed,viewed,2026-05-12T20:00:00
ACT00000512,REC00000702,USR001004,viewed,viewed,2026-04-25T17:00:00
ACT00000513,REC00000703,USR001005,dismissed,dismissed,2026-03-18T17:00:00
ACT00000514,REC00000704,USR001006,viewed,viewed,2026-06-09T00:00:00
ACT00000515,REC00000705,USR001008,acknowledged,acknowledged,2026-02-25T19:00:00
ACT00000516,REC00000706,USR001010,acknowledged,acknowledged,2026-07-09T08:00:00
ACT00000517,REC00000707,USR001011,viewed,viewed,2026-07-05T21:00:00
ACT00000518,REC00000709,USR001013,acknowledged,acknowledged,2026-06-08T08:00:00
ACT00000519,REC00000710,USR001014,viewed,viewed,2026-03-05T15:00:00
ACT00000520,REC00000712,USR001021,acknowledged,acknowledged,2026-07-27T12:00:00
ACT00000521,REC00000713,USR001022,viewed,viewed,2026-06-08T21:00:00
ACT00000522,REC00000714,USR001023,acknowledged,acknowledged,2026-07-27T22:00:00
ACT00000523,REC00000715,USR001023,viewed,viewed,2026-07-26T15:00:00
ACT00000524,REC00000717,USR001027,dismissed,dismissed,2026-09-18T11:00:00
ACT00000525,REC00000718,USR001028,completed,completed,2026-04-13T06:00:00
ACT00000526,REC00000719,USR001030,acknowledged,acknowledged,2026-06-17T15:00:00
ACT00000527,REC00000720,USR001031,dismissed,dismissed,2026-09-14T23:00:00
ACT00000528,REC00000722,USR001036,completed,completed,2026-05-29T18:00:00
ACT00000529,REC00000723,USR001038,completed,completed,2026-05-26T09:00:00
ACT00000530,REC00000725,USR001043,completed,completed,2026-03-11T10:00:00
ACT00000531,REC00000729,USR001050,viewed,viewed,2026-07-16T18:00:00
ACT00000532,REC00000730,USR001052,acknowledged,acknowledged,2026-04-06T18:00:00
ACT00000533,REC00000731,USR001053,acknowledged,acknowledged,2026-09-14T21:00:00
ACT00000534,REC00000734,USR001059,acknowledged,acknowledged,2026-07-10T18:00:00
ACT00000535,REC00000735,USR001061,completed,completed,2026-05-10T21:00:00
ACT00000536,REC00000736,USR001062,viewed,viewed,2026-05-13T01:00:00
ACT00000537,REC00000737,USR001065,viewed,viewed,2026-09-17T07:00:00
ACT00000538,REC00000739,USR001067,viewed,viewed,2026-01-10T10:00:00
ACT00000539,REC00000741,USR001069,viewed,viewed,2026-09-16T06:00:00
ACT00000540,REC00000742,USR001070,viewed,viewed,2026-08-29T11:00:00
ACT00000541,REC00000743,USR001074,viewed,viewed,2026-02-21T13:00:00
ACT00000542,REC00000744,USR001075,completed,completed,2026-03-19T18:00:00
ACT00000543,REC00000745,USR001081,completed,completed,2026-05-28T01:00:00
ACT00000544,REC00000746,USR001083,viewed,viewed,2026-08-19T03:00:00
ACT00000545,REC00000747,USR001085,completed,completed,2026-07-06T03:00:00
ACT00000546,REC00000748,USR001087,acknowledged,acknowledged,2026-07-29T03:00:00
ACT00000547,REC00000751,USR001090,viewed,viewed,2026-03-29T12:00:00
ACT00000548,REC00000752,USR001091,acknowledged,acknowledged,2026-04-16T08:00:00
ACT00000549,REC00000753,USR001094,acknowledged,acknowledged,2026-02-07T16:00:00
ACT00000550,REC00000754,USR001095,acknowledged,acknowledged,2026-07-17T10:00:00
ACT00000551,REC00000756,USR001097,viewed,viewed,2026-06-04T01:00:00
ACT00000552,REC00000759,USR001101,viewed,viewed,2026-04-10T20:00:00
ACT00000553,REC00000760,USR001102,completed,completed,2026-06-28T13:00:00
ACT00000554,REC00000761,USR001104,viewed,viewed,2026-08-05T23:00:00
ACT00000555,REC00000763,USR001106,completed,completed,2026-09-14T13:00:00
ACT00000556,REC00000764,USR001107,viewed,viewed,2026-06-04T20:00:00
ACT00000557,REC00000765,USR001108,viewed,viewed,2026-09-08T04:00:00
ACT00000558,REC00000766,USR001110,viewed,viewed,2026-07-18T00:00:00
ACT00000559,REC00000767,USR001111,completed,completed,2026-07-14T02:00:00
ACT00000560,REC00000768,USR001112,viewed,viewed,2026-07-18T13:00:00
ACT00000561,REC00000770,USR001115,acknowledged,acknowledged,2026-08-27T08:00:00
ACT00000562,REC00000771,USR001116,viewed,viewed,2026-05-27T14:00:00
ACT00000563,REC00000774,USR001121,acknowledged,acknowledged,2026-08-04T21:00:00
ACT00000564,REC00000775,USR001122,viewed,viewed,2026-03-13T03:00:00
ACT00000565,REC00000776,USR001124,acknowledged,acknowledged,2026-08-02T16:00:00
ACT00000566,REC00000777,USR001124,acknowledged,acknowledged,2026-02-24T14:00:00
ACT00000567,REC00000778,USR001126,viewed,viewed,2026-03-01T07:00:00
ACT00000568,REC00000779,USR001127,completed,completed,2026-02-09T04:00:00
ACT00000569,REC00000782,USR001134,viewed,viewed,2026-05-24T17:00:00
ACT00000570,REC00000784,USR001138,completed,completed,2026-04-30T17:00:00
ACT00000571,REC00000785,USR001139,acknowledged,acknowledged,2026-07-04T02:00:00
ACT00000572,REC00000786,USR001140,acknowledged,acknowledged,2026-08-08T10:00:00
ACT00000573,REC00000789,USR001144,acknowledged,acknowledged,2026-04-06T01:00:00
ACT00000574,REC00000790,USR001145,viewed,viewed,2026-08-20T02:00:00
ACT00000575,REC00000791,USR001147,viewed,viewed,2026-07-17T20:00:00
ACT00000576,REC00000792,USR001148,viewed,viewed,2026-06-26T00:00:00
ACT00000577,REC00000793,USR001151,completed,completed,2026-07-03T08:00:00
ACT00000578,REC00000795,USR001153,acknowledged,acknowledged,2026-07-18T08:00:00
ACT00000579,REC00000796,USR001162,viewed,viewed,2026-06-23T22:00:00
ACT00000580,REC00000797,USR001164,viewed,viewed,2026-09-15T07:00:00
ACT00000581,REC00000798,USR001166,completed,completed,2026-01-29T18:00:00
ACT00000582,REC00000799,USR001168,completed,completed,2026-09-17T18:00:00
ACT00000583,REC00000800,USR001168,viewed,viewed,2026-07-27T15:00:00
ACT00000584,REC00000801,USR001169,completed,completed,2026-03-05T14:00:00
ACT00000585,REC00000802,USR001169,viewed,viewed,2026-03-30T22:00:00
ACT00000586,REC00000803,USR001170,dismissed,dismissed,2026-03-20T21:00:00
ACT00000587,REC00000804,USR001171,viewed,viewed,2026-07-07T14:00:00
ACT00000588,REC00000805,USR001172,completed,completed,2026-09-16T02:00:00
ACT00000589,REC00000806,USR001176,acknowledged,acknowledged,2026-02-06T18:00:00
ACT00000590,REC00000807,USR001177,viewed,viewed,2026-04-29T21:00:00
ACT00000591,REC00000809,USR001180,acknowledged,acknowledged,2026-05-07T19:00:00
ACT00000592,REC00000810,USR001182,viewed,viewed,2026-03-15T11:00:00
ACT00000593,REC00000811,USR001184,completed,completed,2026-08-24T13:00:00
ACT00000594,REC00000812,USR001185,viewed,viewed,2026-04-12T16:00:00
ACT00000595,REC00000814,USR001188,completed,completed,2026-09-14T18:00:00
ACT00000596,REC00000815,USR001190,completed,completed,2026-08-30T18:00:00
ACT00000597,REC00000817,USR001192,viewed,viewed,2026-07-24T23:00:00
ACT00000598,REC00000818,USR001193,viewed,viewed,2026-08-28T15:00:00
ACT00000599,REC00000819,USR001194,viewed,viewed,2026-08-11T03:00:00
ACT00000600,REC00000820,USR001195,acknowledged,acknowledged,2026-06-23T12:00:00
ACT00000601,REC00000821,USR001196,viewed,viewed,2026-08-05T21:00:00
ACT00000602,REC00000822,USR001197,viewed,viewed,2026-07-16T14:00:00
ACT00000603,REC00000824,USR001199,viewed,viewed,2026-07-07T07:00:00
ACT00000604,REC00000826,USR001201,completed,completed,2026-07-10T13:00:00
ACT00000605,REC00000827,USR001202,completed,completed,2026-09-14T14:00:00
ACT00000606,REC00000828,USR001203,acknowledged,acknowledged,2026-01-19T10:00:00
ACT00000607,REC00000830,USR001206,viewed,viewed,2026-08-28T21:00:00
ACT00000608,REC00000831,USR001207,acknowledged,acknowledged,2026-05-28T10:00:00
ACT00000609,REC00000832,USR001210,viewed,viewed,2026-05-22T15:00:00
ACT00000610,REC00000833,USR001212,completed,completed,2026-09-14T05:00:00
ACT00000611,REC00000834,USR001213,viewed,viewed,2026-09-18T11:00:00
ACT00000612,REC00000835,USR001220,completed,completed,2026-06-18T16:00:00
ACT00000613,REC00000836,USR001221,acknowledged,acknowledged,2026-06-11T06:00:00
ACT00000614,REC00000839,USR001224,acknowledged,acknowledged,2026-05-12T11:00:00
ACT00000615,REC00000840,USR001224,acknowledged,acknowledged,2026-05-05T17:00:00
ACT00000616,REC00000841,USR001225,viewed,viewed,2026-08-31T15:00:00
ACT00000617,REC00000842,USR001225,viewed,viewed,2026-09-17T16:00:00
ACT00000618,REC00000844,USR001228,acknowledged,acknowledged,2026-02-15T19:00:00
