consent_id,user_id,consent_type,purpose,consent_version,status,granted_at,withdrawn_at
CON00000273,USR000082,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-12T07:14:00,
CON00000274,USR000082,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-10-12T06:10:00,
CON00000275,USR000083,product_data_processing,Core product operation,1.0,granted,2025-10-09T05:42:00,
CON00000276,USR000083,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-12T14:28:00,
CON00000277,USR000083,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-10-12T14:00:00,
CON00000278,USR000083,research_use_optional,Optional research workflow,1.0,granted,2025-10-09T06:16:00,
CON00000279,USR000084,product_data_processing,Core product operation,1.0,granted,2025-12-19T09:26:00,
CON00000280,USR000084,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-12-23T10:15:00,
CON00000281,USR000085,product_data_processing,Core product operation,1.0,granted,2025-12-04T04:59:00,
CON00000282,USR000085,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-12-16T12:04:00,
CON00000283,USR000086,product_data_processing,Core product operation,1.0,granted,2025-12-18T11:01:00,
CON00000284,USR000086,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-18T22:07:00,
CON00000285,USR000086,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-18T22:06:00,
CON00000286,USR000087,product_data_processing,Core product operation,1.0,granted,2025-12-02T20:10:00,
CON00000287,USR000087,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-07T05:48:00,
CON00000288,USR000087,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-07T05:56:00,
CON00000289,USR000088,product_data_processing,Core product operation,1.0,granted,2025-12-21T12:03:00,
CON00000290,USR000088,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-26T19:26:00,
CON00000291,USR000088,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-26T20:04:00,
CON00000292,USR000088,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2026-01-01T19:33:00,
CON00000293,USR000089,product_data_processing,Core product operation,1.0,granted,2025-09-19T13:43:00,
CON00000294,USR000089,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-04T00:05:00,
CON00000295,USR000089,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-10-04T01:24:00,
CON00000296,USR000089,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-10-01T00:51:00,
CON00000297,USR000090,product_data_processing,Core product operation,1.0,granted,2026-02-04T20:39:00,
CON00000298,USR000090,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-02-11T23:53:00,
CON00000299,USR000090,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-02-12T00:20:00,
CON00000300,USR000091,product_data_processing,Core product operation,1.0,granted,2025-10-03T04:17:00,
CON00000301,USR000091,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-06T12:06:00,
CON00000302,USR000091,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-10-06T12:27:00,
CON00000303,USR000092,product_data_processing,Core product operation,1.0,granted,2025-10-19T10:34:00,
CON00000304,USR000092,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-20T10:54:00,
CON00000305,USR000092,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-10-20T11:19:00,
CON00000306,USR000093,product_data_processing,Core product operation,1.0,granted,2026-01-18T09:53:00,
CON00000307,USR000093,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-01-23T18:13:00,
CON00000308,USR000093,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-01-23T18:27:00,
CON00000309,USR000093,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2026-01-31T15:02:00,
CON00000310,USR000093,research_use_optional,Optional research workflow,1.0,granted,2026-01-18T10:20:00,
CON00000311,USR000094,product_data_processing,Core product operation,1.0,granted,2025-12-11T16:54:00,
CON00000312,USR000094,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-22T21:38:00,
CON00000313,USR000094,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-22T22:06:00,
CON00000314,USR000095,product_data_processing,Core product operation,1.0,granted,2025-11-01T18:19:00,
CON00000315,USR000095,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-11-03T03:11:00,
CON00000316,USR000095,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-03T04:26:00,
CON00000317,USR000095,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-11-02T04:12:00,
CON00000318,USR000096,product_data_processing,Core product operation,1.0,granted,2026-01-06T22:47:00,
CON00000319,USR000096,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-01-16T05:53:00,
CON00000320,USR000096,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-01-16T05:48:00,
CON00000321,USR000096,research_use_optional,Optional research workflow,1.0,granted,2026-01-06T22:21:00,
CON00000322,USR000097,product_data_processing,Core product operation,1.0,granted,2025-10-29T02:49:00,
CON00000323,USR000097,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-11-05T07:17:00,
CON00000324,USR000097,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-05T07:43:00,
CON00000325,USR000098,product_data_processing,Core product operation,1.0,granted,2026-02-06T03:03:00,
CON00000326,USR000098,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-02-06T10:41:00,
CON00000327,USR000098,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-02-06T10:18:00,
CON00000328,USR000099,product_data_processing,Core product operation,1.0,granted,2026-02-03T23:18:00,
CON00000329,USR000099,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-02-14T22:30:00,
CON00000330,USR000099,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-02-14T23:11:00,
CON00000331,USR000099,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2026-02-17T06:01:00,
CON00000332,USR000099,research_use_optional,Optional research workflow,1.0,granted,2026-02-03T22:17:00,
CON00000333,USR000100,product_data_processing,Core product operation,1.0,granted,2025-11-14T05:10:00,
CON00000334,USR000100,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-11-18T07:27:00,
CON00000335,USR000100,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-18T07:01:00,
CON00000336,USR000101,product_data_processing,Core product operation,1.0,granted,2026-02-05T03:20:00,
CON00000337,USR000101,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-02-12T08:18:00,
CON00000338,USR000101,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-02-12T08:48:00,
CON00000339,USR000102,product_data_processing,Core product operation,1.0,granted,2025-09-17T18:54:00,
CON00000340,USR000102,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-09-24T03:39:00,
CON00000341,USR000102,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-09-24T03:30:00,
CON00000342,USR000102,research_use_optional,Optional research workflow,1.0,granted,2025-09-17T19:06:00,
CON00000343,USR000103,product_data_processing,Core product operation,1.0,granted,2025-12-06T02:42:00,
CON00000344,USR000103,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-12-19T06:09:00,
CON00000345,USR000103,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-12-19T06:14:00,
CON00000346,USR000104,product_data_processing,Core product operation,1.0,granted,2025-10-30T07:13:00,
CON00000347,USR000104,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-11-10T07:10:00,
CON00000348,USR000104,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-10T07:04:00,
CON00000349,USR000105,product_data_processing,Core product operation,1.0,granted,2025-10-11T13:04:00,
CON00000350,USR000105,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-10-13T15:41:00,
CON00000351,USR000106,product_data_processing,Core product operation,1.0,granted,2025-11-28T06:16:00,
CON00000352,USR000106,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-12-08T14:25:00,
CON00000353,USR000107,product_data_processing,Core product operation,1.0,granted,2026-01-09T21:45:00,
CON00000354,USR000107,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-01-17T05:09:00,
CON00000355,USR000107,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-01-17T04:16:00,
CON00000356,USR000108,product_data_processing,Core product operation,1.0,granted,2026-02-03T03:27:00,
CON00000357,USR000108,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2026-02-08T06:26:00,
CON00000358,USR000108,research_use_optional,Optional research workflow,1.0,granted,2026-02-03T04:06:00,
CON00000359,USR000109,product_data_processing,Core product operation,1.0,granted,2026-01-01T11:14:00,
CON00000360,USR000109,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-01-08T20:27:00,
CON00000361,USR000109,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-01-08T20:02:00,
CON00000362,USR000109,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2026-01-15T19:02:00,
CON00000363,USR000110,product_data_processing,Core product operation,1.0,granted,2025-10-25T22:23:00,
CON00000364,USR000110,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-27T09:25:00,
CON00000365,USR000110,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-10-27T08:52:00,
CON00000366,USR000111,product_data_processing,Core product operation,1.0,granted,2025-12-14T04:13:00,
CON00000367,USR000111,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-12-25T11:29:00,
CON00000368,USR000112,product_data_processing,Core product operation,1.0,granted,2025-10-07T17:29:00,
CON00000369,USR000112,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-10-13T00:34:00,
CON00000370,USR000113,product_data_processing,Core product operation,1.0,granted,2025-11-02T18:13:00,
CON00000371,USR000113,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-11-16T00:14:00,
CON00000372,USR000113,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-16T00:38:00,
CON00000373,USR000114,product_data_processing,Core product operation,1.0,granted,2025-11-07T11:28:00,
CON00000374,USR000114,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-11-10T21:10:00,
CON00000375,USR000114,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-10T21:38:00,
CON00000376,USR000115,product_data_processing,Core product operation,1.0,granted,2025-12-18T02:18:00,
CON00000377,USR000115,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-12-21T12:22:00,
CON00000378,USR000116,product_data_processing,Core product operation,1.0,granted,2025-12-28T15:12:00,
CON00000379,USR000116,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-01-01T00:28:00,
CON00000380,USR000116,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-01-01T00:25:00,
CON00000381,USR000116,research_use_optional,Optional research workflow,1.0,granted,2025-12-28T15:20:00,
CON00000382,USR000117,product_data_processing,Core product operation,1.0,granted,2025-09-18T14:16:00,
CON00000383,USR000117,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-09-30T23:15:00,
CON00000384,USR000117,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-09-30T22:28:00,
CON00000385,USR000118,product_data_processing,Core product operation,1.0,granted,2026-01-04T13:41:00,
CON00000386,USR000118,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2026-01-13T14:18:00,
CON00000387,USR000119,product_data_processing,Core product operation,1.0,granted,2025-10-08T10:15:00,
CON00000388,USR000119,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-10-08T18:21:00,
CON00000389,USR000120,product_data_processing,Core product operation,1.0,granted,2025-09-18T20:17:00,
CON00000390,USR000120,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-09-20T04:17:00,
CON00000391,USR000121,product_data_processing,Core product operation,1.0,granted,2026-01-19T05:11:00,
CON00000392,USR000121,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-01-31T15:59:00,
CON00000393,USR000121,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-01-31T15:51:00,
CON00000394,USR000122,product_data_processing,Core product operation,1.0,granted,2025-12-21T21:05:00,
CON00000395,USR000122,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-01-05T07:54:00,
CON00000396,USR000122,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-01-05T07:55:00,
CON00000397,USR000122,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2026-01-03T05:06:00,
CON00000398,USR000123,product_data_processing,Core product operation,1.0,granted,2025-10-12T00:46:00,
CON00000399,USR000123,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-23T10:05:00,
CON00000400,USR000123,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-10-23T09:40:00,
CON00000401,USR000123,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-10-24T08:56:00,
CON00000402,USR000124,product_data_processing,Core product operation,1.0,granted,2025-10-22T22:08:00,
CON00000403,USR000124,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-27T07:02:00,
CON00000404,USR000124,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-10-27T08:05:00,
CON00000405,USR000125,product_data_processing,Core product operation,1.0,granted,2025-11-15T15:28:00,
CON00000406,USR000125,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-11-16T01:56:00,
CON00000407,USR000125,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-16T01:52:00,
CON00000408,USR000125,research_use_optional,Optional research workflow,1.0,granted,2025-11-15T15:07:00,
CON00000409,USR000126,product_data_processing,Core product operation,1.0,granted,2025-11-08T13:51:00,
CON00000410,USR000126,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-11-22T13:22:00,
CON00000411,USR000126,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-22T13:44:00,
CON00000412,USR000127,product_data_processing,Core product operation,1.0,granted,2025-11-29T01:16:00,
CON00000413,USR000127,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-12-07T11:04:00,
CON00000414,USR000127,research_use_optional,Optional research workflow,1.0,granted,2025-11-29T00:46:00,
CON00000415,USR000128,product_data_processing,Core product operation,1.0,granted,2025-10-06T07:13:00,
CON00000416,USR000128,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-10-20T17:31:00,
CON00000417,USR000128,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-10-20T17:35:00,
CON00000418,USR000128,research_use_optional,Optional research workflow,1.0,granted,2025-10-06T06:05:00,
CON00000419,USR000129,product_data_processing,Core product operation,1.0,granted,2026-02-10T02:59:00,
CON00000420,USR000129,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-02-16T07:24:00,
CON00000421,USR000129,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-02-16T06:21:00,
CON00000422,USR000129,research_use_optional,Optional research workflow,1.0,granted,2026-02-10T03:26:00,
CON00000423,USR000130,product_data_processing,Core product operation,1.0,granted,2026-01-03T18:53:00,
CON00000424,USR000130,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-01-18T00:26:00,
CON00000425,USR000130,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-01-18T00:16:00,
CON00000426,USR000130,research_use_optional,Optional research workflow,1.0,granted,2026-01-03T18:46:00,
CON00000427,USR000131,product_data_processing,Core product operation,1.0,granted,2026-01-10T23:38:00,
CON00000428,USR000131,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2026-01-18T03:21:00,
CON00000429,USR000131,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2026-01-18T02:54:00,
CON00000430,USR000131,research_use_optional,Optional research workflow,1.0,granted,2026-01-11T00:29:00,
CON00000431,USR000132,product_data_processing,Core product operation,1.0,granted,2025-11-15T14:25:00,
CON00000432,USR000132,cognitive_assessment,MindGuard cognitive tasks,1.0,granted,2025-11-26T22:27:00,
CON00000433,USR000132,wellbeing_data,MindGuard wellbeing check-ins,1.0,granted,2025-11-26T21:51:00,
CON00000434,USR000132,health_reserve_data,Health Reserve preparedness assessments,1.0,granted,2025-11-22T20:29:00,
CON00000435,USR000132,research_use_optional,Optional research workflow,1.0,granted,2025-11-15T13:44:00,
