context_id,user_id,related_session_id,recorded_at,context_type,context_value,source
CTX00000326,USR000116,SES00000611,2026-03-12T01:03:00,stress,moderate,self_report
CTX00000327,USR000116,SES00000613,2026-04-24T09:31:00,illness_self_report,temporary_unwell,self_report
CTX00000328,USR000116,SES00000614,2026-08-19T12:49:00,none,none,self_report
CTX00000329,USR000117,SES00000618,2026-02-08T17:17:00,stress,low,self_report
CTX00000330,USR000117,SES00000620,2026-04-14T23:05:00,stress,high,self_report
CTX00000331,USR000117,SES00000621,2026-05-21T01:16:00,sleep,poor,self_report
CTX00000332,USR000117,SES00000622,2026-07-19T04:15:00,workload,normal,self_report
CTX00000333,USR000121,SES00000624,2026-02-22T11:57:00,stress,high,self_report
CTX00000334,USR000121,SES00000626,2026-04-16T11:07:00,travel,recent_travel,self_report
CTX00000335,USR000121,SES00000628,2026-06-20T20:05:00,stress,moderate,self_report
CTX00000336,USR000121,SES00000629,2026-06-23T02:16:00,major_life_event,self_reported_event,self_report
CTX00000337,USR000121,SES00000631,2026-09-07T06:50:00,sleep,good,self_report
CTX00000338,USR000122,SES00000633,2026-02-23T03:57:00,sleep,poor,self_report
CTX00000339,USR000122,SES00000634,2026-03-06T01:16:00,sleep,good,self_report
CTX00000340,USR000122,SES00000637,2026-06-28T23:17:00,major_life_event,self_reported_event,self_report
CTX00000341,USR000123,SES00000639,2026-01-08T07:54:00,lifestyle_change,routine_change,self_report
CTX00000342,USR000123,SES00000641,2026-02-15T11:33:00,medication_change_self_report,self_reported_change,self_report
CTX00000343,USR000123,SES00000643,2026-04-26T14:11:00,stress,moderate,self_report
CTX00000344,USR000123,SES00000645,2026-05-09T19:59:00,stress,moderate,self_report
CTX00000345,USR000125,SES00000656,2026-02-24T10:15:00,workload,normal,self_report
CTX00000346,USR000125,SES00000658,2026-03-17T06:01:00,sleep,good,self_report
CTX00000347,USR000125,SES00000659,2026-05-10T07:41:00,workload,normal,self_report
CTX00000348,USR000126,SES00000662,2025-12-21T09:15:00,sleep,good,self_report
CTX00000349,USR000126,SES00000665,2026-03-09T01:10:00,lifestyle_change,routine_change,self_report
CTX00000350,USR000126,SES00000666,2026-03-31T12:27:00,stress,high,self_report
CTX00000351,USR000126,SES00000667,2026-05-07T23:25:00,workload,high,self_report
CTX00000352,USR000126,SES00000668,2026-06-17T14:50:00,stress,low,self_report
CTX00000353,USR000128,SES00000670,2026-01-30T01:57:00,none,none,self_report
CTX00000354,USR000129,SES00000673,2026-02-25T02:49:00,illness_self_report,temporary_unwell,self_report
CTX00000355,USR000129,SES00000674,2026-04-06T15:16:00,stress,high,self_report
CTX00000356,USR000129,SES00000675,2026-06-30T07:51:00,major_life_event,self_reported_event,self_report
CTX00000357,USR000129,SES00000676,2026-07-04T06:43:00,sleep,good,self_report
CTX00000358,USR000129,SES00000677,2026-08-12T13:16:00,workload,normal,self_report
CTX00000359,USR000129,SES00000678,2026-09-05T18:26:00,major_life_event,self_reported_event,self_report
CTX00000360,USR000130,SES00000680,2026-05-21T22:12:00,stress,moderate,self_report
CTX00000361,USR000130,SES00000682,2026-07-24T23:28:00,illness_self_report,temporary_unwell,self_report
CTX00000362,USR000131,SES00000686,2026-04-08T20:02:00,none,none,self_report
CTX00000363,USR000131,SES00000687,2026-04-18T08:24:00,none,none,self_report
CTX00000364,USR000132,SES00000692,2026-06-05T11:25:00,stress,high,self_report
CTX00000365,USR000132,SES00000693,2026-06-29T12:21:00,sleep,poor,self_report
CTX00000366,USR000133,SES00000695,2025-12-06T21:32:00,stress,low,self_report
CTX00000367,USR000133,SES00000696,2026-03-24T02:55:00,sleep,fair,self_report
CTX00000368,USR000133,SES00000698,2026-04-18T23:59:00,stress,low,self_report
CTX00000369,USR000133,SES00000699,2026-06-15T20:07:00,travel,recent_travel,self_report
CTX00000370,USR000133,SES00000701,2026-07-26T15:59:00,none,none,self_report
CTX00000371,USR000134,SES00000707,2026-07-14T20:57:00,medication_change_self_report,self_reported_change,self_report
CTX00000372,USR000135,SES00000711,2026-03-03T06:25:00,sleep,good,self_report
CTX00000373,USR000135,SES00000712,2026-05-18T08:04:00,none,none,self_report
CTX00000374,USR000136,SES00000715,2025-10-27T07:41:00,stress,moderate,self_report
CTX00000375,USR000136,SES00000716,2026-01-30T20:50:00,none,none,self_report
CTX00000376,USR000136,SES00000718,2026-03-29T09:38:00,stress,low,self_report
CTX00000377,USR000136,SES00000721,2026-09-02T03:47:00,sleep,fair,self_report
CTX00000378,USR000137,SES00000722,2026-01-26T19:29:00,workload,normal,self_report
CTX00000379,USR000137,SES00000724,2026-06-15T05:28:00,none,none,self_report
CTX00000380,USR000138,SES00000727,2026-03-14T13:59:00,workload,high,self_report
CTX00000381,USR000138,SES00000728,2026-04-15T05:15:00,workload,normal,self_report
CTX00000382,USR000138,SES00000730,2026-05-09T23:01:00,none,none,self_report
CTX00000383,USR000138,SES00000731,2026-06-09T20:32:00,workload,normal,self_report
CTX00000384,USR000138,SES00000734,2026-08-21T15:03:00,lifestyle_change,routine_change,self_report
CTX00000385,USR000139,SES00000735,2025-10-25T19:53:00,stress,moderate,self_report
CTX00000386,USR000139,SES00000736,2025-11-15T01:48:00,travel,recent_travel,self_report
CTX00000387,USR000139,SES00000738,2026-01-11T14:14:00,illness_self_report,temporary_unwell,self_report
CTX00000388,USR000139,SES00000739,2026-03-30T17:37:00,workload,high,self_report
CTX00000389,USR000139,SES00000741,2026-07-16T19:44:00,stress,moderate,self_report
CTX00000390,USR000139,SES00000743,2026-08-31T17:41:00,sleep,fair,self_report
CTX00000391,USR000140,SES00000745,2026-01-08T19:00:00,sleep,fair,self_report
CTX00000392,USR000140,SES00000747,2026-01-26T14:43:00,sleep,poor,self_report
CTX00000393,USR000140,SES00000749,2026-04-17T07:47:00,workload,high,self_report
CTX00000394,USR000140,SES00000750,2026-05-17T09:56:00,stress,moderate,self_report
CTX00000395,USR000140,SES00000752,2026-08-08T01:52:00,lifestyle_change,routine_change,self_report
CTX00000396,USR000141,SES00000753,2026-01-23T17:54:00,sleep,poor,self_report
CTX00000397,USR000141,SES00000754,2026-01-30T16:28:00,sleep,poor,self_report
CTX00000398,USR000141,SES00000755,2026-03-01T02:41:00,workload,high,self_report
CTX00000399,USR000141,SES00000756,2026-03-31T20:56:00,workload,normal,self_report
CTX00000400,USR000141,SES00000757,2026-05-08T09:26:00,stress,low,self_report
CTX00000401,USR000141,SES00000758,2026-06-11T03:26:00,illness_self_report,temporary_unwell,self_report
CTX00000402,USR000143,SES00000760,2025-12-12T05:35:00,illness_self_report,temporary_unwell,self_report
CTX00000403,USR000143,SES00000761,2026-04-27T12:28:00,none,none,self_report
CTX00000404,USR000143,SES00000763,2026-08-02T21:13:00,sleep,good,self_report
CTX00000405,USR000144,SES00000766,2026-03-28T11:16:00,sleep,fair,self_report
CTX00000406,USR000144,SES00000769,2026-07-03T04:34:00,sleep,good,self_report
CTX00000407,USR000144,SES00000771,2026-08-06T05:16:00,sleep,good,self_report
CTX00000408,USR000144,SES00000772,2026-09-04T21:58:00,lifestyle_change,routine_change,self_report
CTX00000409,USR000145,SES00000773,2025-12-24T04:23:00,none,none,self_report
CTX00000410,USR000145,SES00000774,2026-03-18T09:38:00,lifestyle_change,routine_change,self_report
CTX00000411,USR000145,SES00000775,2026-04-07T13:36:00,sleep,fair,self_report
CTX00000412,USR000145,SES00000776,2026-04-14T01:56:00,illness_self_report,temporary_unwell,self_report
CTX00000413,USR000146,SES00000779,2026-05-23T02:34:00,workload,normal,self_report
CTX00000414,USR000148,SES00000784,2026-06-21T06:55:00,travel,recent_travel,self_report
CTX00000415,USR000148,SES00000785,2026-08-01T20:19:00,stress,high,self_report
CTX00000416,USR000149,SES00000788,2026-02-11T03:39:00,sleep,poor,self_report
CTX00000417,USR000149,SES00000789,2026-06-06T21:47:00,sleep,good,self_report
CTX00000418,USR000150,SES00000797,2026-03-25T01:59:00,lifestyle_change,routine_change,self_report
CTX00000419,USR000150,SES00000798,2026-04-19T06:44:00,lifestyle_change,routine_change,self_report
CTX00000420,USR000150,SES00000799,2026-04-21T15:47:00,none,none,self_report
CTX00000421,USR000150,SES00000801,2026-08-22T05:50:00,stress,high,self_report
CTX00000422,USR000152,SES00000802,2025-10-11T00:01:00,medication_change_self_report,self_reported_change,self_report
CTX00000423,USR000152,SES00000803,2025-12-01T04:54:00,sleep,fair,self_report
CTX00000424,USR000152,SES00000804,2025-12-16T01:45:00,travel,recent_travel,self_report
CTX00000425,USR000152,SES00000805,2026-02-08T07:40:00,sleep,fair,self_report
CTX00000426,USR000152,SES00000806,2026-03-06T21:10:00,sleep,fair,self_report
CTX00000427,USR000152,SES00000807,2026-04-04T21:04:00,lifestyle_change,routine_change,self_report
CTX00000428,USR000154,SES00000809,2025-11-28T19:18:00,illness_self_report,temporary_unwell,self_report
CTX00000429,USR000154,SES00000812,2026-02-22T17:47:00,stress,low,self_report
CTX00000430,USR000155,SES00000817,2026-07-13T08:45:00,lifestyle_change,routine_change,self_report
CTX00000431,USR000156,SES00000821,2026-04-19T12:49:00,travel,recent_travel,self_report
CTX00000432,USR000156,SES00000823,2026-07-06T05:28:00,sleep,fair,self_report
CTX00000433,USR000157,SES00000827,2026-03-05T18:44:00,stress,moderate,self_report
CTX00000434,USR000157,SES00000828,2026-05-26T13:08:00,stress,high,self_report
CTX00000435,USR000158,SES00000832,2025-11-09T09:54:00,sleep,poor,self_report
CTX00000436,USR000158,SES00000834,2026-05-01T02:29:00,sleep,poor,self_report
CTX00000437,USR000159,SES00000840,2026-05-14T00:03:00,none,none,self_report
CTX00000438,USR000159,SES00000842,2026-05-24T17:14:00,travel,recent_travel,self_report
CTX00000439,USR000160,SES00000843,2025-11-27T01:01:00,none,none,self_report
CTX00000440,USR000160,SES00000845,2026-02-08T23:08:00,workload,high,self_report
CTX00000441,USR000160,SES00000846,2026-04-16T04:34:00,sleep,good,self_report
CTX00000442,USR000160,SES00000847,2026-06-27T11:48:00,workload,high,self_report
CTX00000443,USR000162,SES00000851,2026-03-05T11:19:00,stress,moderate,self_report
CTX00000444,USR000162,SES00000852,2026-03-10T00:06:00,none,none,self_report
CTX00000445,USR000162,SES00000853,2026-03-26T17:51:00,stress,low,self_report
CTX00000446,USR000162,SES00000854,2026-05-09T01:44:00,sleep,good,self_report
CTX00000447,USR000162,SES00000855,2026-05-13T20:15:00,stress,low,self_report
CTX00000448,USR000162,SES00000856,2026-05-19T17:54:00,sleep,poor,self_report
CTX00000449,USR000162,SES00000857,2026-05-25T07:26:00,sleep,good,self_report
CTX00000450,USR000162,SES00000858,2026-09-02T10:03:00,medication_change_self_report,self_reported_change,self_report
CTX00000451,USR000163,SES00000859,2026-02-07T03:36:00,stress,high,self_report
CTX00000452,USR000163,SES00000860,2026-03-22T03:59:00,sleep,good,self_report
CTX00000453,USR000163,SES00000862,2026-04-24T07:01:00,sleep,poor,self_report
CTX00000454,USR000163,SES00000863,2026-05-16T22:16:00,stress,high,self_report
CTX00000455,USR000164,SES00000868,2026-06-23T01:41:00,travel,recent_travel,self_report
CTX00000456,USR000165,SES00000870,2026-01-23T21:47:00,lifestyle_change,routine_change,self_report
CTX00000457,USR000165,SES00000871,2026-02-15T02:56:00,sleep,fair,self_report
CTX00000458,USR000165,SES00000872,2026-02-17T19:54:00,stress,low,self_report
CTX00000459,USR000165,SES00000873,2026-03-16T14:31:00,sleep,fair,self_report
CTX00000460,USR000165,SES00000874,2026-03-20T09:56:00,stress,moderate,self_report
CTX00000461,USR000165,SES00000875,2026-07-21T09:13:00,sleep,good,self_report
CTX00000462,USR000166,SES00000877,2025-10-30T22:25:00,travel,recent_travel,self_report
CTX00000463,USR000166,SES00000881,2026-02-10T23:46:00,sleep,poor,self_report
CTX00000464,USR000167,SES00000886,2026-04-05T07:41:00,lifestyle_change,routine_change,self_report
CTX00000465,USR000167,SES00000888,2026-04-12T22:02:00,medication_change_self_report,self_reported_change,self_report
CTX00000466,USR000167,SES00000889,2026-06-26T18:37:00,sleep,poor,self_report
CTX00000467,USR000167,SES00000890,2026-06-29T23:28:00,stress,high,self_report
CTX00000468,USR000167,SES00000891,2026-09-13T03:53:00,illness_self_report,temporary_unwell,self_report
CTX00000469,USR000168,SES00000892,2026-03-11T04:57:00,workload,normal,self_report
CTX00000470,USR000168,SES00000894,2026-03-31T03:16:00,stress,high,self_report
CTX00000471,USR000168,SES00000895,2026-06-05T15:51:00,stress,moderate,self_report
CTX00000472,USR000168,SES00000896,2026-07-09T23:39:00,illness_self_report,temporary_unwell,self_report
CTX00000473,USR000168,SES00000897,2026-09-04T18:58:00,sleep,poor,self_report
CTX00000474,USR000169,SES00000899,2026-01-04T00:41:00,sleep,poor,self_report
CTX00000475,USR000169,SES00000902,2026-06-02T12:59:00,workload,normal,self_report
CTX00000476,USR000169,SES00000903,2026-08-24T21:45:00,sleep,good,self_report
CTX00000477,USR000170,SES00000904,2025-12-09T11:55:00,sleep,good,self_report
CTX00000478,USR000170,SES00000905,2026-01-14T02:09:00,sleep,poor,self_report
CTX00000479,USR000170,SES00000906,2026-01-16T02:13:00,stress,low,self_report
CTX00000480,USR000170,SES00000908,2026-01-31T03:08:00,major_life_event,self_reported_event,self_report
CTX00000481,USR000170,SES00000909,2026-03-18T06:19:00,sleep,good,self_report
CTX00000482,USR000170,SES00000910,2026-03-31T23:17:00,sleep,fair,self_report
CTX00000483,USR000170,SES00000911,2026-08-12T01:33:00,illness_self_report,temporary_unwell,self_report
CTX00000484,USR000171,SES00000912,2025-12-08T04:24:00,stress,high,self_report
CTX00000485,USR000171,SES00000913,2026-02-11T22:14:00,medication_change_self_report,self_reported_change,self_report
CTX00000486,USR000171,SES00000915,2026-08-11T23:25:00,sleep,fair,self_report
CTX00000487,USR000172,SES00000916,2026-04-10T04:08:00,stress,low,self_report
CTX00000488,USR000172,SES00000918,2026-05-28T20:35:00,major_life_event,self_reported_event,self_report
CTX00000489,USR000172,SES00000919,2026-06-07T19:26:00,lifestyle_change,routine_change,self_report
CTX00000490,USR000172,SES00000920,2026-06-10T05:58:00,none,none,self_report
CTX00000491,USR000172,SES00000922,2026-08-10T10:52:00,workload,normal,self_report
CTX00000492,USR000173,SES00000929,2026-07-29T19:20:00,stress,high,self_report
CTX00000493,USR000174,SES00000931,2026-02-24T06:57:00,sleep,poor,self_report
CTX00000494,USR000174,SES00000933,2026-05-29T17:58:00,stress,high,self_report
CTX00000495,USR000174,SES00000934,2026-07-19T17:41:00,illness_self_report,temporary_unwell,self_report
CTX00000496,USR000175,SES00000935,2025-10-23T07:37:00,travel,recent_travel,self_report
CTX00000497,USR000175,SES00000936,2025-11-06T23:32:00,sleep,fair,self_report
CTX00000498,USR000175,SES00000937,2026-04-22T13:36:00,lifestyle_change,routine_change,self_report
CTX00000499,USR000176,SES00000940,2026-03-01T05:55:00,travel,recent_travel,self_report
CTX00000500,USR000176,SES00000944,2026-06-28T23:08:00,lifestyle_change,routine_change,self_report
CTX00000501,USR000177,SES00000946,2025-10-05T21:00:00,stress,low,self_report
CTX00000502,USR000177,SES00000947,2025-11-22T01:03:00,workload,high,self_report
CTX00000503,USR000177,SES00000949,2026-03-31T22:46:00,stress,low,self_report
CTX00000504,USR000177,SES00000950,2026-04-18T18:08:00,lifestyle_change,routine_change,self_report
CTX00000505,USR000178,SES00000953,2026-04-10T05:18:00,stress,moderate,self_report
CTX00000506,USR000178,SES00000955,2026-05-11T12:47:00,sleep,fair,self_report
CTX00000507,USR000178,SES00000956,2026-06-25T20:43:00,workload,high,self_report
CTX00000508,USR000178,SES00000957,2026-08-21T14:36:00,workload,high,self_report
CTX00000509,USR000178,SES00000958,2026-08-23T11:22:00,sleep,good,self_report
CTX00000510,USR000179,SES00000960,2025-12-17T14:39:00,illness_self_report,temporary_unwell,self_report
CTX00000511,USR000179,SES00000965,2026-03-29T07:33:00,workload,high,self_report
CTX00000512,USR000180,SES00000967,2026-02-11T08:15:00,stress,low,self_report
CTX00000513,USR000180,SES00000968,2026-05-27T15:43:00,stress,low,self_report
CTX00000514,USR000180,SES00000969,2026-07-22T17:33:00,illness_self_report,temporary_unwell,self_report
CTX00000515,USR000180,SES00000970,2026-07-29T17:24:00,travel,recent_travel,self_report
CTX00000516,USR000182,SES00000972,2026-01-12T15:28:00,sleep,good,self_report
CTX00000517,USR000182,SES00000974,2026-05-17T09:06:00,medication_change_self_report,self_reported_change,self_report
CTX00000518,USR000182,SES00000977,2026-07-18T05:40:00,sleep,poor,self_report
CTX00000519,USR000182,SES00000978,2026-07-25T18:24:00,workload,high,self_report
CTX00000520,USR000183,SES00000979,2025-12-12T01:56:00,stress,low,self_report
CTX00000521,USR000183,SES00000981,2026-05-23T12:05:00,stress,high,self_report
CTX00000522,USR000184,SES00000985,2025-11-30T22:21:00,sleep,good,self_report
CTX00000523,USR000184,SES00000986,2025-12-13T08:12:00,none,none,self_report
CTX00000524,USR000184,SES00000988,2025-12-29T17:50:00,travel,recent_travel,self_report
CTX00000525,USR000184,SES00000989,2025-12-31T16:29:00,illness_self_report,temporary_unwell,self_report
CTX00000526,USR000184,SES00000993,2026-08-05T03:04:00,travel,recent_travel,self_report
CTX00000527,USR000185,SES00000994,2026-03-30T13:07:00,sleep,fair,self_report
CTX00000528,USR000185,SES00000996,2026-07-18T20:57:00,sleep,fair,self_report
CTX00000529,USR000185,SES00000998,2026-08-05T12:41:00,medication_change_self_report,self_reported_change,self_report
CTX00000530,USR000186,SES00001003,2026-04-19T19:11:00,sleep,poor,self_report
CTX00000531,USR000186,SES00001004,2026-06-15T21:58:00,stress,low,self_report
CTX00000532,USR000187,SES00001007,2025-12-21T22:03:00,sleep,fair,self_report
