recommendation_id,insight_id,user_id,product_code,recommendation_type,recommendation_text,priority,created_at
REC00000214,INS00000214,USR000290,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-08-06T05:00:20
REC00000215,INS00000215,USR000291,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-07-08T22:00:20
REC00000216,INS00000216,USR000292,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-08-28T18:00:20
REC00000217,INS00000217,USR000294,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-09-14T12:00:20
REC00000218,INS00000218,USR000295,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-07-05T20:00:20
REC00000219,INS00000219,USR000298,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-05-26T06:00:20
REC00000220,INS00000220,USR000299,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-08-27T18:00:20
REC00000221,INS00000221,USR000301,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-05-28T15:00:20
REC00000222,INS00000222,USR000302,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-07-07T05:00:20
REC00000223,INS00000223,USR000309,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-08-08T11:00:20
REC00000224,INS00000224,USR000311,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-06-02T09:00:20
REC00000225,INS00000225,USR000312,HEALTH_RESERVE,review_healthcare_coverage,Review healthcare coverage information.,medium,2026-09-14T12:00:20
REC00000226,INS00000226,USR000313,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-05-12T10:00:20
REC00000227,INS00000227,USR000314,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-08-13T02:00:20
REC00000228,INS00000228,USR000315,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-05-01T17:00:20
REC00000229,INS00000229,USR000316,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-05-18T06:00:20
REC00000230,INS00000230,USR000317,MINDGUARD,review_sleep,Review recent sleep context and repeat monitoring when convenient.,low,2026-08-06T10:00:20
REC00000231,INS00000231,USR000317,HEALTH_RESERVE,review_healthcare_coverage,Review healthcare coverage information.,medium,2026-07-02T12:00:20
REC00000232,INS00000232,USR000320,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-05-12T21:00:20
REC00000233,INS00000233,USR000321,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-07-09T10:00:20
REC00000234,INS00000234,USR000322,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-07-23T14:00:20
REC00000235,INS00000235,USR000323,HEALTH_RESERVE,review_healthcare_coverage,Review healthcare coverage information.,low,2026-07-01T18:00:20
REC00000236,INS00000236,USR000324,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-03-13T15:00:20
REC00000237,INS00000237,USR000325,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-06-30T20:00:20
REC00000238,INS00000238,USR000326,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-05-11T01:00:20
REC00000239,INS00000239,USR000327,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-05-20T17:00:20
REC00000240,INS00000240,USR000328,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-06-16T11:00:20
REC00000241,INS00000241,USR000329,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-04-17T18:00:20
REC00000242,INS00000242,USR000330,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-01-27T10:00:20
REC00000243,INS00000243,USR000331,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-03-03T23:00:20
REC00000244,INS00000244,USR000332,MINDGUARD,review_sleep,Review recent sleep context and repeat monitoring when convenient.,low,2026-07-23T06:00:20
REC00000245,INS00000245,USR000334,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-02-20T13:00:20
REC00000246,INS00000246,USR000335,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-04-13T11:00:20
REC00000247,INS00000247,USR000339,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-04-14T09:00:20
REC00000248,INS00000248,USR000340,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-09-14T12:00:20
REC00000249,INS00000249,USR000342,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-06-13T22:00:20
REC00000250,INS00000250,USR000342,HEALTH_RESERVE,review_healthcare_coverage,Review healthcare coverage information.,low,2026-08-05T04:00:20
REC00000251,INS00000251,USR000343,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-05-13T13:00:20
REC00000252,INS00000252,USR000346,HEALTH_RESERVE,review_healthcare_coverage,Review healthcare coverage information.,low,2026-03-04T00:00:20
REC00000253,INS00000253,USR000347,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-03-26T06:00:20
REC00000254,INS00000254,USR000348,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-01-30T13:00:20
REC00000255,INS00000255,USR000349,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-07-14T15:00:20
REC00000256,INS00000256,USR000350,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-07-31T06:00:20
REC00000257,INS00000257,USR000351,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-04-04T23:00:20
REC00000258,INS00000258,USR000353,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-08-04T05:00:20
REC00000259,INS00000259,USR000355,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-09-02T23:00:20
REC00000260,INS00000260,USR000356,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-06-09T00:00:20
REC00000261,INS00000261,USR000357,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-05-19T01:00:20
REC00000262,INS00000262,USR000358,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-07-27T12:00:20
REC00000263,INS00000263,USR000359,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-06-12T01:00:20
REC00000264,INS00000264,USR000361,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-07-11T01:00:20
REC00000265,INS00000265,USR000363,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-02-20T20:00:20
REC00000266,INS00000266,USR000365,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-06-20T03:00:20
REC00000267,INS00000267,USR000366,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-06-18T05:00:20
REC00000268,INS00000268,USR000369,MINDGUARD,review_sleep,Review recent sleep context and repeat monitoring when convenient.,low,2026-09-14T12:00:20
REC00000269,INS00000269,USR000370,MINDGUARD,review_sleep,Review recent sleep context and repeat monitoring when convenient.,medium,2026-04-26T10:00:20
REC00000270,INS00000270,USR000371,MINDGUARD,wellbeing_checkin,Complete a wellbeing check-in to add context.,low,2026-08-06T17:00:20
REC00000271,INS00000271,USR000371,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-07-26T13:00:20
REC00000272,INS00000272,USR000372,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-05-05T22:00:20
REC00000273,INS00000273,USR000374,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-06-29T05:00:20
REC00000274,INS00000274,USR000375,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-09-14T12:00:20
REC00000275,INS00000275,USR000375,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-05-18T21:00:20
REC00000276,INS00000276,USR000377,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-05-10T20:00:20
REC00000277,INS00000277,USR000378,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-03-23T23:00:20
REC00000278,INS00000278,USR000381,MINDGUARD,review_sleep,Review recent sleep context and repeat monitoring when convenient.,medium,2026-07-28T09:00:20
REC00000279,INS00000279,USR000382,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-02-09T05:00:20
REC00000280,INS00000280,USR000385,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-03-22T19:00:20
REC00000281,INS00000281,USR000387,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-08-15T02:00:20
REC00000282,INS00000282,USR000388,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-04-27T06:00:20
REC00000283,INS00000283,USR000389,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-03-02T06:00:20
REC00000284,INS00000284,USR000390,MINDGUARD,wellbeing_checkin,Complete a wellbeing check-in to add context.,low,2026-08-01T10:00:20
REC00000285,INS00000285,USR000391,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-07-14T20:00:20
REC00000286,INS00000286,USR000393,HEALTH_RESERVE,review_healthcare_coverage,Review healthcare coverage information.,medium,2026-09-14T12:00:20
REC00000287,INS00000287,USR000394,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-09-14T12:00:20
REC00000288,INS00000288,USR000394,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-06-11T12:00:20
REC00000289,INS00000289,USR000395,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-03-05T18:00:20
REC00000290,INS00000290,USR000396,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-05-16T21:00:20
REC00000291,INS00000291,USR000397,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-03-20T13:00:20
REC00000292,INS00000292,USR000400,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-05-03T08:00:20
REC00000293,INS00000293,USR000401,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-09-08T10:00:20
REC00000294,INS00000294,USR000402,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-06-06T01:00:20
REC00000295,INS00000295,USR000403,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-03-20T16:00:20
REC00000296,INS00000296,USR000406,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-06-29T12:00:20
REC00000297,INS00000297,USR000410,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-04-10T21:00:20
REC00000298,INS00000298,USR000411,MINDGUARD,review_sleep,Review recent sleep context and repeat monitoring when convenient.,medium,2026-04-22T12:00:20
REC00000299,INS00000299,USR000412,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-03-23T16:00:20
REC00000300,INS00000300,USR000412,HEALTH_RESERVE,review_healthcare_coverage,Review healthcare coverage information.,medium,2026-08-19T15:00:20
REC00000301,INS00000301,USR000414,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-03-18T23:00:20
REC00000302,INS00000302,USR000416,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-03-03T02:00:20
REC00000303,INS00000303,USR000418,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-03-05T09:00:20
REC00000304,INS00000304,USR000419,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-07-05T23:00:20
REC00000305,INS00000305,USR000420,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-01-22T06:00:20
REC00000306,INS00000306,USR000421,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-08-04T07:00:20
REC00000307,INS00000307,USR000423,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-05-30T15:00:20
REC00000308,INS00000308,USR000425,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-02-02T10:00:20
REC00000309,INS00000309,USR000428,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-07-23T11:00:20
REC00000310,INS00000310,USR000429,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-09-14T12:00:20
REC00000311,INS00000311,USR000430,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-05-14T12:00:20
REC00000312,INS00000312,USR000430,HEALTH_RESERVE,review_healthcare_coverage,Review healthcare coverage information.,medium,2026-08-21T04:00:20
REC00000313,INS00000313,USR000431,MINDGUARD,maintain_monitoring,Continue routine monitoring.,medium,2026-09-11T04:00:20
REC00000314,INS00000314,USR000432,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-09-14T12:00:20
REC00000315,INS00000315,USR000432,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-09-14T12:00:20
REC00000316,INS00000316,USR000433,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-07-16T15:00:20
REC00000317,INS00000317,USR000434,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-05-15T15:00:20
REC00000318,INS00000318,USR000435,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,medium,2026-02-15T09:00:20
REC00000319,INS00000319,USR000438,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-08-22T12:00:20
REC00000320,INS00000320,USR000443,MINDGUARD,maintain_monitoring,Continue routine monitoring.,low,2026-04-26T14:00:20
REC00000321,INS00000321,USR000445,HEALTH_RESERVE,review_preparedness_goal,Review the preparedness goal and current buffer.,low,2026-03-19T19:00:20
REC00000322,INS00000322,USR000447,MINDGUARD,review_sleep,Review recent sleep context and repeat monitoring when convenient.,medium,2026-02-08T01:00:20
REC00000323,INS00000323,USR000449,HEALTH_RESERVE,review_healthcare_coverage,Review healthcare coverage information.,low,2026-07-11T17:00:20
REC00000324,INS00000324,USR000450,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-03-10T22:00:20
REC00000325,INS00000325,USR000451,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,low,2026-07-31T19:00:20
REC00000326,INS00000326,USR000452,MINDGUARD,repeat_assessment,Repeat the assessment later to add another observation.,medium,2026-06-18T06:00:20
